,VEI,cluster,latitude,longitude,startday,startmonth,startyear,type
8373,,1,57.15,161.08,0,0,-2240,V
8374,,4,4.487,-75.389,0,0,-2240,V
8375,,0,-39.42,-71.93,0,0,-2240,V
8376,,3,63.633,-19.083,0,0,-2250,V
8377,,0,-45.9,-72.97,0,0,-2250,V
8378,,4,-0.677,-78.436,0,0,-2250,V
8379,4,4,10.463,-84.703,0,0,-2250,V
8380,,3,28.271,-16.641,0,0,-2250,V
8381,0,2,19.475,-155.608,0,0,-2250,V
8382,2,1,52.559,158.03,0,0,-2250,V
8383,,1,51.452,156.978,0,0,-2250,V
8384,4,1,54.049,159.443,0,0,-2250,V
8385,,1,54.135,159.674,0,0,-2250,V
8386,,1,54.596,160.27,0,0,-2250,V
8387,3,1,40.659,140.877,0,0,-2250,V
8388,5,9,-7.25,108.058,0,0,-2250,V
8389,,2,20.708,-156.25,0,0,-2260,V
8390,0,5,40.98,-127.5,0,0,-2260,V
8391,,1,43.979,145.733,0,0,-2270,V
8392,0,3,64.8,-23.783,0,0,-2270,V
8393,,4,14.809,-61.165,0,0,-2280,V
8394,2,5,44.38,-121.93,0,0,-2290,V
8395,4,4,19.03,-97.27,0,0,-2300,V
8396,,2,51.923,-177.168,0,0,-2300,V
8397,,1,53.256,158.836,0,0,-2300,V
8398,,1,38.144,140.44,0,0,-2300,V
8399,,3,28.271,-16.641,0,0,-2300,V
8400,0,3,65.416,-16.666,0,0,-2300,V
8401,7,0,-26.789,-67.765,,,-2300,V
8402,,4,13.33,-61.18,0,0,-2310,V
8403,5,3,63.983,-19.666,0,0,-2310,V
8404,5,0,-52.33,-73.4,0,0,-2320,V
8405,3,3,40.827,14.139,0,0,-2330,V
8406,,3,37.734,15.004,0,0,-2330,V
8407,5,5,46.2,-122.18,0,0,-2340,V
8408,0,2,19.475,-155.608,0,0,-2350,V
8409,,2,60.485,-152.742,0,0,-2350,V
8410,3,1,54.049,159.443,0,0,-2350,V
8411,,3,40.73,13.897,0,0,-2350,V
8412,,1,32.884,131.104,0,0,-2350,V
8413,,4,14.809,-61.165,0,0,-2360,V
8414,,3,38.537,34.621,0,0,-2370,V
8415,,4,19.023,-98.622,0,0,-2370,V
8416,4,5,19.514,-103.62,0,0,-2370,V
8417,,4,13.33,-61.18,0,0,-2380,V
8418,2,3,64.8,-23.783,0,0,-2400,V
8419,,0,-18.1,-69.5,0,0,-2400,V
8420,,8,-39.3,174.07,0,0,-2400,V
8421,,5,41.611,-121.554,0,0,-2410,V
8422,5,3,40.821,14.426,0,0,-2420,V
8423,,3,63.633,-19.083,0,0,-2420,V
8424,4,4,14.809,-61.165,0,0,-2430,V
8425,,3,40.827,14.139,0,0,-2440,V
8426,0,2,19.692,-155.87,0,0,-2440,V
8427,4,1,33.086,131.249,0,0,-2440,V
8428,,1,35.361,138.728,0,0,-2450,V
8429,4,1,33.137,139.766,0,0,-2450,V
8430,3,1,52.559,158.03,0,0,-2450,V
8431,,1,54.135,159.674,0,0,-2450,V
8432,,3,39.7,44.3,0,0,-2450,V
8433,,8,-39.3,174.07,0,0,-2450,V
8434,,1,30.789,130.308,0,0,-2450,V
8435,,4,-0.53,-78.0,0,0,-2450,V
8436,,3,63.983,-19.666,0,0,-2450,V
8437,,4,14.809,-61.165,0,0,-2460,V
8438,,4,16.72,-62.18,0,0,-2460,V
8439,,2,19.82,-155.47,0,0,-2460,V
8440,,2,20.708,-156.25,0,0,-2470,V
8441,,3,63.633,-19.083,0,0,-2480,V
8442,5,4,-0.353,-78.617,0,0,-2490,V
8443,3,1,56.653,161.36,0,0,-2490,V
8444,3,4,19.03,-97.27,0,0,-2500,V
8445,,1,53.256,158.836,0,0,-2500,V
8446,4,3,40.827,14.139,0,0,-2500,V
8447,3,8,-38.82,176.0,0,0,-2500,V
8448,,4,-1.464,-78.815,0,0,-2500,V
8449,,3,38.73,-27.32,0,0,-2530,V
8450,4,1,53.256,158.836,0,0,-2530,V
8451,3,1,56.653,161.36,0,0,-2530,V
8452,,2,19.82,-155.47,0,0,-2540,V
8453,,3,63.633,-19.083,0,0,-2540,V
8454,0,3,64.85,-19.7,0,0,-2550,V
8455,4,4,1.5,-76.936,0,0,-2550,V
8456,,4,0.308,-78.364,0,0,-2550,V
8457,5,4,12.242,-86.342,0,0,-2550,V
8458,,4,12.422,-86.54,0,0,-2550,V
8459,,5,41.409,-122.193,0,0,-2550,V
8460,3,5,46.853,-121.76,0,0,-2550,V
8461,,2,56.88,-158.17,0,0,-2550,V
8462,,2,55.424,-163.149,0,0,-2550,V
8463,3,1,33.137,139.766,0,0,-2550,V
8464,,1,34.724,139.394,0,0,-2550,V
8465,,1,35.361,138.728,0,0,-2550,V
8466,,1,36.155,136.771,0,0,-2550,V
8467,4,1,36.406,138.523,0,0,-2550,V
8468,0,1,36.227,137.587,0,0,-2550,V
8469,1,1,32.884,131.104,0,0,-2550,V
8470,0,5,43.42,-113.5,0,0,-2560,V
8471,,2,20.708,-156.25,0,0,-2580,V
8472,,3,40.827,14.139,0,0,-2580,V
8473,2,4,1.22,-77.37,0,0,-2580,V
8474,4,8,-38.82,176.0,0,0,-2600,V
8475,,1,38.144,140.44,0,0,-2600,V
8476,3,1,37.647,140.281,0,0,-2600,V
8477,,0,-50.33,-73.75,0,0,-2610,V
8478,5,1,56.653,161.36,0,0,-2620,V
8479,,1,32.761,130.299,0,0,-2640,V
8480,5,4,-0.677,-78.436,0,0,-2640,V
8481,,4,4.487,-75.389,0,0,-2650,V
8482,,3,28.271,-16.641,0,0,-2650,V
8483,4,1,31.934,130.862,0,0,-2650,V
8484,3,3,38.404,14.962,0,0,-2650,V
8485,,2,52.22,-175.13,0,0,-2650,V
8486,2,5,46.206,-121.49,0,0,-2650,V
8487,,1,53.256,158.836,0,0,-2650,V
8488,4,1,52.63,157.58,0,0,-2650,V
8489,,1,43.418,142.686,0,0,-2650,V
8490,4,4,14.809,-61.165,0,0,-2660,V
8491,0,3,63.933,-21.783,0,0,-2660,V
8492,,1,56.28,117.77,0,0,-2670,V
8493,,3,32.333,37.583,0,0,-2670,V
8494,,3,63.633,-19.083,0,0,-2680,V
8495,5,1,31.22,130.57,0,0,-2690,V
8496,,8,-39.3,174.07,0,0,-2700,V
8497,5,6,-21.244,55.708,0,0,-2700,V
8498,,3,40.73,13.897,0,0,-2700,V
8499,,1,54.761,157.407,0,0,-2700,V
8500,,1,39.853,141.001,0,0,-2700,V
8501,3,1,33.137,139.766,0,0,-2700,V
8502,,4,14.501,-90.876,0,0,-2710,V
8503,,1,32.761,130.299,0,0,-2720,V
8504,,3,0.7,30.25,0,0,-2750,V
8505,3,5,19.85,-101.75,0,0,-2750,V
8506,,2,19.82,-155.47,0,0,-2750,V
8507,0,2,19.475,-155.608,0,0,-2750,V
8508,3,1,56.653,161.36,0,0,-2750,V
8509,2,5,46.853,-121.76,0,0,-2750,V
8510,,1,37.735,140.244,0,0,-2750,V
8511,4,1,36.891,138.114,0,0,-2750,V
8512,2,1,52.559,158.03,0,0,-2750,V
8513,,1,55.972,160.595,0,0,-2750,V
8514,,0,-63.001,-60.652,0,0,-2750,V
8515,,3,63.983,-19.666,0,0,-2750,V
8516,0,2,19.692,-155.87,0,0,-2770,V
8517,3,4,19.03,-97.27,0,0,-2780,V
8518,4,1,54.489,160.251,0,0,-2780,V
8519,,5,43.57,-121.82,0,0,-2790,V
8520,,5,19.514,-103.62,0,0,-2800,V
8521,,1,43.664,142.854,0,0,-2800,V
8522,3,1,43.572,144.561,0,0,-2800,V
8523,,1,35.361,138.728,0,0,-2800,V
8524,,6,-21.244,55.708,0,0,-2800,V
8525,3,8,-38.82,176.0,0,0,-2800,V
8526,4,4,10.463,-84.703,0,0,-2800,V
8527,,2,60.485,-152.742,0,0,-2830,V
8528,,1,33.361,126.53,0,0,-2830,V
8529,,1,55.678,157.718,0,0,-2850,V
8530,,5,42.93,-122.12,0,0,-2850,V
8531,0,2,19.421,-155.287,0,0,-2850,V
8532,2,1,40.659,140.877,0,0,-2850,V
8533,3,1,54.489,160.251,0,0,-2850,V
8534,5,1,51.498,157.203,0,0,-2850,V
8535,3,8,-38.82,176.0,0,0,-2850,V
8536,,8,-39.3,174.07,0,0,-2850,V
8537,0,1,32.884,131.104,0,0,-2850,V
8538,,3,63.633,-19.083,0,0,-2850,V
8539,,3,28.271,-16.641,0,0,-2850,V
8540,,2,60.485,-152.742,0,0,-2860,V
8541,,3,40.827,14.139,0,0,-2890,V
8542,4,8,-38.82,176.0,0,0,-2900,V
8543,,7,-37.77,142.5,0,0,-2900,V
8544,4,1,31.593,130.657,0,0,-2900,V
8545,3,1,56.653,161.36,0,0,-2900,V
8546,2,1,52.449,158.196,0,0,-2900,V
8547,,1,53.256,158.836,0,0,-2900,V
8548,4,1,34.094,139.526,0,0,-2900,V
8549,,1,36.891,138.114,0,0,-2900,V
8550,,9,-7.542,110.442,0,0,-2910,V
8551,,2,60.485,-152.742,0,0,-2920,V
8552,3,3,63.633,-19.083,0,0,-2920,V
8553,,0,-18.1,-69.5,0,0,-2950,V
8554,0,8,-77.53,167.17,0,0,-2950,V
8555,,3,63.983,-19.666,0,0,-2950,V
8556,1,5,46.206,-121.49,0,0,-2950,V
8557,,1,39.853,141.001,0,0,-2950,V
8558,,1,53.256,158.836,0,0,-2950,V
8559,,1,54.596,160.27,0,0,-2950,V
8560,0,3,15.32,26.47,0,0,-2950,V
8561,,3,0.0,0.0,0,0,-2958,V
8562,0,3,64.8,-23.783,0,0,-2970,V
8563,,6,48.17,99.7,0,0,-2980,V
8564,,1,37.5,130.87,0,0,-2990,V
8565,0,0,-39.42,-71.93,0,0,-2990,V
8566,5,3,37.77,-25.47,0,0,-2990,V
8567,4,1,51.844,157.572,0,0,-3000,V
8568,1,1,37.735,140.244,0,0,-3000,V
8569,4,3,15.32,26.47,0,0,-3000,V
8570,,3,39.73,46.02,0,0,-3000,V
8571,,7,-37.77,142.5,0,0,-3000,V
8572,0,5,42.67,-126.78,0,0,-3020,V
8573,,4,14.809,-61.165,0,0,-3020,V
8574,,5,19.514,-103.62,0,0,-3030,V
8575,,2,60.485,-152.742,0,0,-3030,V
8576,3,1,56.653,161.36,0,0,-3050,V
8577,0,4,9.83,-104.3,0,0,-3050,V
8578,0,4,19.4,-100.25,0,0,-3050,V
8579,,5,44.43,-110.67,0,0,-3050,V
8580,0,5,41.409,-122.193,0,0,-3050,V
8581,,1,36.795,139.507,0,0,-3050,V
8582,,1,35.361,138.728,0,0,-3050,V
8583,,1,39.853,141.001,0,0,-3050,V
8584,,1,39.964,140.757,0,0,-3050,V
8585,5,1,51.577,157.328,0,0,-3050,V
8586,,1,53.589,159.15,0,0,-3050,V
8587,,1,51.452,156.978,0,0,-3050,V
8588,,1,49.57,154.808,0,0,-3050,V
8589,,1,43.384,144.013,0,0,-3050,V
8590,4,3,15.32,26.47,0,0,-3050,V
8591,,3,40.73,13.897,0,0,-3050,V
8592,,3,37.734,15.004,0,0,-3050,V
8593,,9,-8.25,118.0,0,0,-3050,V
8594,4,1,31.593,130.657,0,0,-3050,V
8595,3,1,31.934,130.862,0,0,-3050,V
8596,,9,12.77,124.05,0,0,-3050,V
8597,,4,12.12,-86.32,0,0,-3050,V
8598,4,3,37.87,-25.78,0,0,-3050,V
8599,,3,28.271,-16.641,0,0,-3050,V
8600,0,3,65.75,-16.25,0,0,-3050,V
8601,,3,39.284,14.399,,,-3050,V
8602,4,8,-38.82,176.0,0,0,-3070,V
8603,,2,20.708,-156.25,0,0,-3070,V
8604,,5,18.78,-110.95,0,0,-3090,V
8605,,9,13.257,123.685,0,0,-3100,V
8606,5,0,-42.833,-72.646,,,-3100,V
8607,,1,33.086,131.249,0,0,-3110,V
8608,3,8,-38.82,176.0,0,0,-3120,V
8609,,4,14.809,-61.165,0,0,-3120,V
8610,3,4,1.22,-77.37,0,0,-3150,V
8611,,7,-6.52,155.62,0,0,-3150,V
8612,,2,60.485,-152.742,0,0,-3150,V
8613,,5,48.112,-121.113,0,0,-3150,V
8614,3,1,50.267,155.246,,,-3150,V
8615,5,2,54.65,-164.43,0,0,-3170,V
8616,4,8,-38.82,176.0,0,0,-3170,V
8617,,2,60.485,-152.742,0,0,-3180,V
8618,,5,19.514,-103.62,0,0,-3180,V
8619,,3,63.633,-19.083,0,0,-3180,V
8620,,4,10.463,-84.703,0,0,-3190,V
8621,,3,0.0,0.0,0,0,-3195,V
8622,4,1,56.653,161.36,0,0,-3200,V
8623,,1,43.664,142.854,0,0,-3200,V
8624,4,1,54.049,159.443,0,0,-3200,V
8625,5,1,53.256,158.836,0,0,-3200,V
8626,,1,36.571,137.59,0,0,-3200,V
8627,2,8,-16.82,-179.97,0,0,-3200,V
8628,,3,0.0,0.0,0,0,-3201,V
8629,,0,-63.001,-60.652,0,0,-3250,V
8630,0,3,64.083,-21.416,0,0,-3250,V
8631,,4,14.809,-61.165,0,0,-3250,V
8632,,0,-40.59,-72.117,0,0,-3250,V
8633,,8,-39.3,174.07,0,0,-3250,V
8634,,1,30.789,130.308,0,0,-3250,V
8635,0,1,39.853,141.001,0,0,-3250,V
8636,,1,54.596,160.27,0,0,-3250,V
8637,,2,61.299,-152.251,0,0,-3250,V
8638,0,2,19.475,-155.608,0,0,-3250,V
8639,2,5,46.206,-121.49,0,0,-3250,V
8640,0,5,43.5,-112.45,0,0,-3250,V
8641,,5,33.78,-105.93,0,0,-3250,V
8642,,5,19.514,-103.62,0,0,-3270,V
8643,,3,63.633,-19.083,0,0,-3280,V
8644,5,4,-0.677,-78.436,0,0,-3280,V
8645,,4,14.809,-61.165,0,0,-3290,V
8646,0,2,19.421,-155.287,0,0,-3300,V
8647,,4,16.044,-61.664,0,0,-3310,V
8648,0,3,64.583,-20.666,0,0,-3350,V
8649,4,4,10.463,-84.703,0,0,-3350,V
8650,,3,63.983,-19.666,0,0,-3350,V
8651,0,2,19.475,-155.608,0,0,-3350,V
8652,,5,19.514,-103.62,0,0,-3350,V
8653,,1,33.137,139.766,0,0,-3350,V
8654,,1,38.144,140.44,0,0,-3350,V
8655,,2,19.82,-155.47,0,0,-3370,V
8656,,3,63.633,-19.083,0,0,-3370,V
8657,,3,63.633,-19.083,0,0,-3390,V
8658,,3,37.734,15.004,0,0,-3390,V
8659,5,1,37.444,139.566,0,0,-3400,V
8660,,1,53.256,158.836,0,0,-3400,V
8661,3,8,-38.82,176.0,0,0,-3420,V
8662,4,4,14.809,-61.165,0,0,-3430,V
8663,,4,18.57,-95.2,0,0,-3440,V
8664,,2,56.58,-130.55,0,0,-3450,V
8665,,1,58.13,160.82,0,0,-3450,V
8666,,1,54.049,159.443,0,0,-3450,V
8667,3,1,52.559,158.03,0,0,-3450,V
8668,,1,36.891,138.114,0,0,-3450,V
8669,3,1,36.406,138.523,0,0,-3450,V
8670,,3,63.983,-19.666,0,0,-3450,V
8671,,3,28.271,-16.641,0,0,-3450,V
8672,,3,12.595,40.48,,,-3450,V
8673,,1,30.443,130.217,0,0,-3480,V
8674,,3,63.633,-19.083,0,0,-3480,V
8675,0,0,-15.78,-71.85,0,0,-3490,V
8676,4,4,-0.353,-78.617,0,0,-3490,V
8677,0,5,47.95,-129.1,0,0,-3490,V
8678,5,1,56.653,161.36,0,0,-3500,V
8679,,1,53.256,158.836,0,0,-3500,V
8680,,1,52.543,157.339,0,0,-3500,V
8681,,1,54.135,159.674,0,0,-3500,V
8682,,3,38.537,34.621,0,0,-3500,V
8683,,4,-0.171,-78.598,0,0,-3500,V
8684,,4,4.658,-75.33,0,0,-3500,V
8685,2,3,64.05,-20.883,0,0,-3500,V
8686,4,4,14.809,-61.165,0,0,-3500,V
8687,,9,13.658,123.38,,,-3500,V
8688,,3,37.734,15.004,0,0,-3510,V
8689,,5,19.514,-103.62,0,0,-3510,V
8690,,3,63.633,-19.083,0,0,-3510,V
8691,,0,-16.294,-71.409,0,0,-3510,V
8692,,3,0.0,0.0,0,0,-3518,V
8693,,3,28.271,-16.641,0,0,-3540,V
8694,,1,38.961,140.788,0,0,-3540,V
8695,,3,0.0,0.0,0,0,-3541,V
8696,0,3,64.416,-17.316,0,0,-3550,V
8697,,4,4.818,-75.365,0,0,-3550,V
8698,0,3,64.85,-19.7,0,0,-3550,V
8699,,1,35.139,132.621,0,0,-3550,V
8700,,1,36.155,136.771,0,0,-3550,V
8701,,1,54.596,160.27,0,0,-3550,V
8702,,1,52.823,158.27,0,0,-3550,V
8703,0,1,52.559,158.03,0,0,-3550,V
8704,3,1,43.384,144.013,0,0,-3550,V
8705,,1,42.827,140.811,0,0,-3550,V
8706,4,1,43.572,144.561,0,0,-3550,V
8707,,1,43.608,144.443,0,0,-3550,V
8708,2,5,46.206,-121.49,0,0,-3550,V
8709,,1,57.97,160.65,0,0,-3550,V
8710,,1,44.08,128.83,0,0,-3550,V
8711,,5,48.112,-121.113,0,0,-3550,V
8712,0,3,38.404,14.962,0,0,-3550,V
8713,,6,-12.83,45.17,0,0,-3550,V
8714,6,9,15.13,120.35,0,0,-3550,V
8715,3,1,31.934,130.862,0,0,-3550,V
8716,6,9,14.002,120.993,0,0,-3580,V
8717,,3,40.73,13.897,0,0,-3580,V
8718,5,8,-38.12,176.5,0,0,-3580,V
8719,2,8,-16.82,-179.97,0,0,-3580,V
8720,2,1,52.559,158.03,0,0,-3580,V
8721,,2,60.485,-152.742,0,0,-3600,V
8722,,5,19.514,-103.62,0,0,-3600,V
8723,,3,38.87,-4.02,0,0,-3600,V
8724,,1,32.884,131.104,0,0,-3610,V
8725,,3,63.633,-19.083,0,0,-3640,V
8726,0,3,64.05,-20.883,0,0,-3650,V
8727,,2,60.485,-152.742,0,0,-3650,V
8728,3,5,46.853,-121.76,0,0,-3650,V
8729,4,2,53.891,-166.923,0,0,-3650,V
8730,5,1,56.653,161.36,0,0,-3650,V
8731,2,1,52.449,158.196,0,0,-3650,V
8732,,1,34.724,139.394,0,0,-3650,V
8733,,0,-36.863,-71.377,0,0,-3660,V
8734,,3,63.633,-19.083,0,0,-3670,V
8735,,2,19.82,-155.47,0,0,-3680,V
8736,,2,60.485,-152.742,0,0,-3690,V
8737,,1,35.361,138.728,0,0,-3690,V
8738,1,1,35.233,139.021,0,0,-3700,V
8739,,1,36.891,138.114,0,0,-3700,V
8740,,1,53.256,158.836,0,0,-3700,V
8741,5,4,19.023,-98.622,0,0,-3700,V
8742,,3,63.633,-19.083,0,0,-3720,V
8743,4,0,-41.874,-72.431,,,-3720,V
8744,,0,-39.42,-71.93,0,0,-3730,V
8745,,2,60.485,-152.742,0,0,-3730,V
8746,,0,-52.33,-73.4,0,0,-3740,V
8747,3,4,0.468,-78.287,0,0,-3740,V
8748,0,3,64.05,-20.883,0,0,-3750,V
8749,2,3,64.083,-21.416,0,0,-3750,V
8750,,3,63.983,-19.666,0,0,-3750,V
8751,,3,28.271,-16.641,0,0,-3750,V
8752,,2,51.944,-176.747,0,0,-3750,V
8753,0,2,19.475,-155.608,0,0,-3750,V
8754,2,1,36.618,138.528,0,0,-3750,V
8755,,1,34.724,139.394,0,0,-3750,V
8756,,1,39.853,141.001,0,0,-3750,V
8757,4,1,33.086,131.249,0,0,-3780,V
8758,4,1,53.256,158.836,0,0,-3790,V
8759,,3,63.633,-19.083,0,0,-3790,V
8760,,3,63.85,-22.566,0,0,-3800,V
8761,,4,4.487,-75.389,0,0,-3800,V
8762,1,5,46.206,-121.49,0,0,-3800,V
8763,,2,57.05,-135.75,0,0,-3810,V
8764,,3,63.633,-19.083,0,0,-3810,V
8765,4,4,14.809,-61.165,0,0,-3820,V
8766,,5,46.853,-121.76,0,0,-3850,V
8767,5,2,58.608,-154.028,0,0,-3850,V
8768,,2,52.22,-175.13,0,0,-3850,V
8769,,5,37.88,-119.0,0,0,-3850,V
8770,,1,53.98,159.45,0,0,-3850,V
8771,,1,37.601,140.072,0,0,-3850,V
8772,,1,38.144,140.44,0,0,-3850,V
8773,2,1,50.267,155.246,,,-3850,V
8774,,3,40.73,13.897,0,0,-3880,V
8775,5,4,-0.677,-78.436,0,0,-3880,V
8776,,0,-45.9,-72.97,0,0,-3890,V
8777,,2,60.485,-152.742,0,0,-3890,V
8778,,1,41.805,141.166,0,0,-3900,V
8779,2,1,52.559,158.03,0,0,-3900,V
8780,,1,36.155,136.771,0,0,-3900,V
8781,0,3,64.05,-20.883,0,0,-3900,V
8782,4,4,10.463,-84.703,0,0,-3900,V
8783,,3,0.0,0.0,0,0,-3905,V
8784,,9,-8.25,118.0,0,0,-3910,V
8785,,4,19.15,-97.27,0,0,-3920,V
8786,,3,63.633,-19.083,0,0,-3930,V
8787,,4,14.809,-61.165,0,0,-3930,V
8788,,3,63.416,-20.266,0,0,-3950,V
8789,,4,10.2,-84.233,0,0,-3950,V
8790,,3,63.983,-19.666,0,0,-3950,V
8791,2,1,52.559,158.03,0,0,-3950,V
8792,,1,56.056,160.642,0,0,-3950,V
8793,,3,28.271,-16.641,0,0,-3960,V
8794,,3,0.0,0.0,0,0,-3977,V
8795,0,3,65.416,-16.666,0,0,-4000,V
8796,2,3,64.05,-20.883,0,0,-4000,V
8797,0,3,63.85,-22.566,0,0,-4000,V
8798,,1,36.891,138.114,0,0,-4000,V
8799,,1,34.724,139.394,0,0,-4000,V
8800,,3,42.7,44.5,0,0,-4000,V
8801,3,8,-38.82,176.0,0,0,-4000,V
8802,6,7,-5.576,150.516,,,-4000,V
8803,,2,60.485,-152.742,0,0,-4010,V
8804,,3,0.0,0.0,0,0,-4010,V
8805,,0,-16.294,-71.409,0,0,-4020,V
8806,,3,0.0,0.0,0,0,-4037,V
8807,,3,37.78,-25.67,0,0,-4040,V
8808,,3,45.775,2.97,0,0,-4040,V
8809,3,3,38.789,15.213,0,0,-4050,V
8810,,6,-12.83,45.17,0,0,-4050,V
8811,,3,-0.904,36.292,0,0,-4050,V
8812,,1,32.761,130.299,0,0,-4050,V
8813,,2,61.299,-152.251,0,0,-4050,V
8814,0,2,52.315,-172.51,0,0,-4050,V
8815,0,4,9.83,-104.3,0,0,-4050,V
8816,0,8,-25.37,-129.27,0,0,-4050,V
8817,,5,37.692,-119.02,0,0,-4050,V
8818,,5,37.02,-117.45,0,0,-4050,V
8819,2,5,46.206,-121.49,0,0,-4050,V
8820,,5,41.409,-122.193,0,0,-4050,V
8821,,1,40.656,140.303,0,0,-4050,V
8822,2,1,55.131,160.32,0,0,-4050,V
8823,2,1,52.449,158.196,0,0,-4050,V
8824,,1,51.356,156.753,0,0,-4050,V
8825,,1,53.256,158.836,0,0,-4050,V
8826,,1,51.57,156.6,0,0,-4050,V
8827,,3,28.57,-17.83,0,0,-4050,V
8828,0,8,-77.53,167.17,0,0,-4050,V
8829,0,3,65.75,-16.25,0,0,-4050,V
8830,,3,65.416,-16.666,0,0,-4050,V
8831,,3,63.983,-19.666,0,0,-4050,V
8832,6,4,11.984,-86.161,0,0,-4050,V
8833,0,3,64.8,-23.783,0,0,-4050,V
8834,0,3,64.05,-20.883,0,0,-4050,V
8835,,4,16.72,-62.18,,,-4050,V
8836,,3,38.654,42.229,0,0,-4055,V
8837,,2,58.608,-154.028,0,0,-4060,V
8838,,3,63.633,-19.083,0,0,-4060,V
8839,0,5,43.42,-113.5,0,0,-4070,V
8840,,9,7.382,126.047,0,0,-4090,V
8841,1,9,25.17,121.52,0,0,-4095,V
8842,4,8,-38.82,176.0,0,0,-4100,V
8843,3,1,51.844,157.572,0,0,-4100,V
8844,,1,33.874,139.602,0,0,-4100,V
8845,,1,36.406,138.523,0,0,-4100,V
8846,,5,19.514,-103.62,0,0,-4110,V
8847,5,3,63.983,-19.666,0,0,-4110,V
8848,,1,35.361,138.728,0,0,-4120,V
8849,,4,-1.464,-78.815,0,0,-4130,V
8850,,5,19.85,-101.75,,,-4140,V
8851,,2,59.363,-153.43,0,0,-4150,V
8852,,2,54.134,-165.986,0,0,-4150,V
8853,,1,38.144,140.44,0,0,-4150,V
8854,3,1,37.735,140.244,0,0,-4150,V
8855,,1,36.799,139.376,0,0,-4150,V
8856,5,1,40.51,140.88,0,0,-4150,V
8857,2,1,52.559,158.03,0,0,-4150,V
8858,,1,54.049,159.443,0,0,-4150,V
8859,,7,-6.52,155.62,0,0,-4150,V
8860,,3,37.734,15.004,0,0,-4150,V
8861,4,3,15.32,26.47,0,0,-4150,V
8862,,3,63.983,-19.666,0,0,-4150,V
8863,5,4,12.242,-86.342,0,0,-4160,V
8864,,3,64.633,-17.516,0,0,-4200,V
8865,,3,28.271,-16.641,0,0,-4200,V
8866,,1,53.256,158.836,0,0,-4200,V
8867,,3,63.633,-19.083,0,0,-4210,V
8868,,0,-40.59,-72.117,0,0,-4230,V
8869,,3,63.633,-19.083,0,0,-4240,V
8870,,3,63.983,-19.666,0,0,-4250,V
8871,,1,53.256,158.836,0,0,-4250,V
8872,,1,34.724,139.394,0,0,-4250,V
8873,3,1,56.653,161.36,0,0,-4250,V
8874,0,1,57.33,160.2,0,0,-4250,V
8875,3,4,19.08,-99.13,0,0,-4250,V
8876,0,5,43.42,-113.5,0,0,-4250,V
8877,0,2,19.475,-155.608,0,0,-4250,V
8878,2,3,38.789,15.213,0,0,-4250,V
8879,3,3,64.05,-20.883,0,0,-4270,V
8880,3,3,63.416,-20.266,0,0,-4270,V
8881,,3,63.633,-19.083,0,0,-4280,V
8882,4,4,5.091,-75.293,0,0,-4280,V
8883,,0,-41.326,-72.614,0,0,-4300,V
8884,3,1,37.647,140.281,0,0,-4300,V
8885,,1,36.891,138.114,0,0,-4300,V
8886,0,1,52.559,158.03,0,0,-4300,V
8887,,0,-18.166,-69.142,0,0,-4320,V
8888,,3,38.654,42.229,0,0,-4321,V
8889,5,1,53.256,158.836,0,0,-4340,V
8890,3,1,52.559,158.03,0,0,-4350,V
8891,4,1,42.063,140.677,0,0,-4350,V
8892,2,1,37.125,139.963,0,0,-4350,V
8893,,1,39.853,141.001,0,0,-4350,V
8894,,1,34.397,139.27,0,0,-4350,V
8895,3,1,56.653,161.36,0,0,-4350,V
8896,4,1,31.934,130.862,0,0,-4350,V
8897,7,1,30.789,130.308,0,0,-4350,V
8898,5,4,-0.677,-78.436,0,0,-4350,V
8899,,3,63.983,-19.666,0,0,-4350,V
8900,6,8,-30.21,-178.475,0,0,-4360,V
8901,,2,60.485,-152.742,0,0,-4360,V
8902,,3,63.633,-19.083,0,0,-4370,V
8903,,3,0.0,0.0,0,0,-4375,V
8904,,4,12.12,-86.32,0,0,-4390,V
8905,,3,64.633,-17.516,0,0,-4400,V
8906,,2,58.195,-155.253,0,0,-4400,V
8907,5,1,56.653,161.36,0,0,-4400,V
8908,,1,38.729,140.734,0,0,-4400,V
8909,,1,53.256,158.836,0,0,-4400,V
8910,0,2,19.692,-155.87,0,0,-4410,V
8911,,3,0.0,0.0,0,0,-4411,V
8912,,3,63.633,-19.083,0,0,-4430,V
8913,,5,19.514,-103.62,0,0,-4430,V
8914,,3,36.77,12.02,0,0,-4430,V
8915,,3,0.0,0.0,0,0,-4447,V
8916,2,3,64.05,-20.883,0,0,-4450,V
8917,,0,-40.59,-72.117,0,0,-4450,V
8918,,4,10.463,-84.703,0,0,-4450,V
8919,,0,-14.2,-71.33,0,0,-4450,V
8920,,5,43.722,-121.229,0,0,-4450,V
8921,2,1,52.559,158.03,0,0,-4450,V
8922,4,1,55.131,160.32,0,0,-4450,V
8923,,1,54.596,160.27,0,0,-4450,V
8924,,1,54.32,160.02,0,0,-4450,V
8925,0,1,39.853,141.001,0,0,-4450,V
8926,,1,34.724,139.394,0,0,-4450,V
8927,,3,12.595,40.48,,,-4450,V
8928,4,1,53.256,158.836,0,0,-4460,V
8929,,0,-40.59,-72.117,0,0,-4460,V
8930,,4,19.68,-97.45,,,-4470,V
8931,,1,33.086,131.249,0,0,-4490,V
