Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,dep,phase,scale,sequence,Anomaly,pavg,temp
51.36,-177.19,,05,0.0,6.3,1957-07-23,1,0,3,2,10520,-0.297,-0.287571428571,4
51.22,-177.21,,05,0.0,6.2,1957-07-25,1,0,3,2,10520,-0.007,-0.287571428571,4
52.5298,-169.69,,05,38.0,6.2,1957-10-23,1,0,3,2,10520,-0.276,0.107285714286,5
52.37,176.73,,05,121.0,6.5,1958-01-13,1,1,3,2,10521,0.446,0.639333333333,6
60.19,-151.86,,05,60.0,6.5,1958-01-24,1,0,0,2,10520,1.476,1.36942857143,7
50.24,-172.95,,05,0.0,6.2,1958-03-18,1,0,3,2,10520,-0.201,-0.0954285714286,4
50.49,-172.84,,05,0.0,6.5,1958-03-20,1,0,3,2,10520,-0.565,-0.0954285714286,4
66.03,-156.5898,,05,0.0,7.3,1958-04-07,1,0,2,2,10520,0.391,0.434,5
65.82,-155.6498,,05,0.0,6.7,1958-04-13,1,0,3,2,10520,0.412,0.494,5
65.23,-152.01,,05,0.0,6.3,1958-05-10,1,0,2,2,10520,0.291,0.262142857143,5
65.1,-151.94,,05,0.0,6.3,1958-05-11,1,0,3,2,10520,0.102,0.262142857143,5
52.21,-169.54,,05,0.0,6.4,1958-05-12,1,0,3,2,10520,0.259,0.5145,6
52.73,-168.62,,05,0.0,6.1,1958-05-30,1,0,1,2,10520,0.244,0.13525,5
52.69,-167.22,,05,19.0,6.1,1958-06-04,1,0,2,2,10520,0.223,0.0851428571429,5
52.98,-166.97,,05,0.0,6.5,1958-06-12,1,0,3,2,10520,-0.363,-0.354,4
58.36,-136.34,,05,0.0,7.9,1958-07-10,1,0,3,2,10520,0.076,0.115666666667,5
50.5898,-177.75,,05,0.0,6.3,1958-08-13,1,0,3,2,10520,0.039,-0.173714285714,4
51.5898,-175.39,,05,0.0,6.5,1958-08-14,1,0,3,2,10520,0.008,-0.173714285714,4
51.43,-176.11,,05,0.0,6.1,1958-08-16,1,0,0,2,10520,-0.136,-0.264714285714,4
63.27,-144.23,,05,26.0,6.2,1958-08-31,1,0,2,2,10520,-0.164,-0.0785714285714,4
59.46,-143.13,,05,0.0,6.2,1958-09-24,1,0,1,2,10520,0.439,0.014125,5
51.49,179.41,,05,0.0,6.2,1958-10-29,1,0,2,2,10520,0.312,0.210857142857,5
66.0,-147.0,,05,0.0,6.0,1958-12-22,1,0,1,2,10520,0.635,0.30825,5
51.1,-171.23,,05,0.0,6.1,1959-02-17,1,0,1,2,10520,-0.285,-0.259375,4
58.17,-151.79,,05,0.0,6.2,1959-04-19,1,0,1,2,10520,0.595,0.438,5
51.21,-176.95,,05,0.0,6.0,1959-05-12,1,0,0,2,10520,0.032,0.0234285714286,5
39.08,-118.82,,00,,6.1,1959-06-23,1,,2,2,1002,0.162,0.201,5
52.45,-168.21,,05,0.0,6.0,1959-12-14,1,0,1,2,10520,-0.203,-0.4255,4
52.56,-168.39,,05,0.0,6.5,1959-12-18,1,0,2,2,10520,0.138,0.0924285714286,5
59.74,-151.38,,05,0.0,6.2,1959-12-26,1,0,3,2,10520,0.671,0.470166666667,5
40.32,-127.07,,00,,6.2,1960-08-09,1,,2,2,1002,0.268,0.134714285714,5
56.45,-153.57,,05,0.0,6.1,1960-09-01,1,0,1,2,10520,0.09,0.197,5
56.6,-152.35,,05,0.0,6.3,1961-01-20,1,0,0,2,10520,0.374,0.434571428571,5
56.04,-153.85,,05,0.0,6.2,1961-01-31,1,0,1,2,10520,0.545,0.2965,5
43.0,145.0,,07,50.0,7.0,1961-08-11,1,0,3,2,10720,-0.488,-0.233714285714,4
59.82,-150.83,,05,0.0,6.1,1961-09-05,1,0,3,2,10520,-0.045,-0.0138571428571,4
43.1,145.1,,07,43.0,7.0,1961-11-15,1,0,0,2,10720,-0.115,-0.270857142857,4
-15.5,-177.7,,11,24.0,6.5,1962-01-05,1,0,3,2,11120,0.539,0.0852857142857,5
-30.5,-177.9,,11,39.0,6.5,1962-01-16,1,0,1,2,11120,0.045,0.303375,5
8.1,-82.9,,14,30.0,6.75,1962-03-12,1,0,0,2,11420,-0.231,0.271,5
38.2,142.3,,07,48.0,7.0,1962-04-12,1,0,1,2,10720,0.334,0.30125,5
-10.0,-79.0,,04,39.0,6.7,1962-04-18,1,0,1,2,10420,0.228,0.30125,5
42.9,143.4,,07,25.0,7.0,1962-04-23,1,0,2,2,10720,0.164,0.291571428571,5
62.01,-150.11,,05,72.0,6.0,1962-05-10,1,1,0,2,10521,-0.134,0.015,5
37.3,96.0,,13,25.0,7.2,1962-05-21,1,0,2,2,11320,-0.078,-0.101857142857,4
5.7,-82.6,,14,23.0,6.2,1962-06-21,1,0,2,2,11420,0.134,0.209714285714,5
62.28,-152.46,,05,47.0,6.0,1962-07-16,1,0,1,2,10520,-0.156,-0.25025,4
32.0,-40.8,,14,48.0,6.2,1962-08-06,1,0,0,2,11420,-0.153,-0.387571428571,4
62.29,-152.47,,05,36.0,6.1,1962-08-18,1,0,2,2,10520,-0.135,-0.243,4
62.25,-152.43,,05,37.0,6.3,1962-08-18,1,0,2,2,10520,-0.135,-0.243,4
51.3,-179.7,,05,32.0,6.75,1962-08-31,1,0,0,2,10520,0.187,0.111714285714,5
20.9,121.2,,08,33.0,6.1,1963-02-12,1,0,2,2,10820,0.629,0.518428571429,6
24.5,122.1,,08,47.0,6.2,1963-02-13,1,0,2,2,10820,0.489,0.518428571429,6
-9.9,160.7,,11,30.0,6.0,1963-02-13,1,0,2,2,11120,0.489,0.518428571429,6
11.8,57.8,,13,33.0,6.2,1963-02-13,1,0,2,2,11320,0.489,0.518428571429,6
-7.0,117.4,,06,606.0,6.2,1963-02-16,1,2,3,2,10622,0.307,0.518428571429,6
36.5,70.5,,13,200.0,6.2,1963-02-17,1,1,3,2,11321,0.684,0.882285714286,6
38.8,139.0,,07,176.0,6.3,1963-02-20,1,1,3,2,10721,1.005,0.882285714286,6
-7.5,146.1,,11,156.0,7.38,1963-02-26,1,1,0,2,11121,0.479,0.518428571429,6
46.6,154.8,,07,46.0,7.0,1963-03-16,1,0,2,2,10720,0.034,-0.0337142857143,4
-29.7,-177.9,,11,48.0,6.88,1963-03-26,1,0,0,2,11120,-0.337,-0.508428571429,4
-29.9,-178.0,,11,40.0,7.25,1963-03-26,1,0,0,2,11120,-0.337,-0.508428571429,4
66.1,-20.1,,09,33.0,7.13,1963-03-28,1,0,0,2,10920,-0.61,-0.508428571429,4
44.1,148.0,,07,61.0,6.3,1963-03-30,1,0,0,2,10720,-0.421,-0.508428571429,4
-30.1,-178.2,,11,39.0,6.0,1963-03-31,1,0,0,2,11120,-0.583,-0.508428571429,4
-9.0,124.1,,06,35.0,6.0,1963-04-03,1,0,1,2,10620,-0.696,-0.29725,4
53.7,-170.0,,05,174.0,6.0,1963-04-07,1,1,1,2,10521,-0.115,-0.29725,4
-6.3,-76.7,,14,125.0,6.88,1963-04-13,1,1,2,2,11421,0.843,0.617,6
35.7,96.9,,08,33.0,7.0,1963-04-19,1,0,3,2,10820,0.15,0.130166666667,5
-19.0,168.9,,11,142.0,7.0,1963-05-01,1,1,1,2,11121,-0.407,-0.392,4
63.1,-149.9,,05,79.0,6.1,1963-05-02,1,1,1,2,10521,-0.559,-0.392,4
-9.2,112.4,,10,80.0,6.1,1963-05-06,1,1,1,2,11021,-0.197,-0.392,4
-8.2,68.1,,02,33.0,6.0,1963-05-10,1,0,2,2,10220,-0.094,-0.0335714285714,4
57.32,-154.15,,05,0.0,6.1,1963-05-12,1,0,2,2,10520,-0.099,-0.0335714285714,4
-57.5,159.4,,11,33.0,6.3,1963-05-12,1,0,2,2,11120,-0.099,-0.0335714285714,4
45.5,150.9,,07,51.0,6.0,1963-05-17,1,0,3,2,10720,-0.002,-0.178571428571,4
41.6,142.0,,07,72.0,6.2,1963-05-17,1,1,3,2,10721,-0.002,-0.178571428571,4
15.7,120.1,,08,99.0,6.3,1963-05-17,1,1,3,2,10821,-0.002,-0.178571428571,4
-46.3,-74.8,,03,48.0,6.3,1963-05-19,1,0,3,2,10320,-0.164,-0.178571428571,4
46.0,14.6,,09,32.0,6.0,1963-05-19,1,0,3,2,10920,-0.164,-0.178571428571,4
2.5,128.8,,06,125.0,6.3,1963-05-20,1,1,3,2,10621,-0.289,-0.178571428571,4
-30.7,-178.3,,11,68.0,6.88,1963-05-20,1,0,3,2,11120,-0.289,-0.178571428571,4
-8.2,115.7,,06,47.0,6.1,1963-05-22,1,0,3,2,10620,-0.408,-0.178571428571,4
48.7,154.8,,07,54.0,6.4,1963-05-22,1,0,3,2,10720,-0.408,-0.178571428571,4
6.0,126.1,,06,124.0,6.6,1963-05-23,1,1,3,2,10621,-0.371,-0.178571428571,4
-56.7,-24.8,,03,33.0,6.1,1963-05-25,1,0,0,2,10320,-0.105,-0.0494285714286,4
31.2,141.5,,07,37.0,6.1,1963-05-25,1,0,0,2,10720,-0.105,-0.0494285714286,4
47.5,152.6,,07,166.0,6.2,1963-05-28,1,1,0,2,10721,-0.019,-0.0494285714286,4
28.1,52.4,,13,7.0,6.2,1963-05-29,1,0,0,2,11320,-0.101,-0.0494285714286,4
-55.2,146.1,,11,19.0,6.0,1963-06-10,1,0,2,2,11120,0.208,0.148142857143,5
-55.3,146.2,,11,33.0,6.1,1963-06-10,1,0,2,2,11120,0.208,0.148142857143,5
-4.1,102.2,,10,69.0,6.3,1963-06-17,1,0,3,2,11020,-0.384,-0.261166666667,4
4.7,126.5,,06,83.0,6.2,1963-06-19,1,1,3,2,10621,-0.283,-0.261166666667,4
59.49,-152.12,,05,0.0,6.7,1963-06-24,1,0,0,2,10520,-0.197,0.00142857142857,5
7.0,-82.3,,14,34.0,6.0,1963-06-26,1,0,0,2,11420,0.154,0.00142857142857,5
-27.5,66.0,,02,28.0,6.0,1963-06-28,1,0,0,2,10220,0.315,0.00142857142857,5
46.7,153.3,,07,12.0,6.2,1963-06-28,1,0,0,2,10720,0.315,0.00142857142857,5
-26.3,-177.7,,11,158.0,6.5,1963-07-04,1,1,1,2,11121,0.313,0.19825,5
-39.4,174.9,,11,189.0,6.0,1963-07-14,1,1,3,2,11121,-0.323,0.313833333333,5
-61.0,-22.3,,03,33.0,6.0,1963-07-18,1,0,3,2,10320,0.734,0.313833333333,5
-55.9,-27.5,,03,33.0,6.2,1963-07-30,1,0,1,2,10320,-0.072,0.097625,5
7.7,-35.8,,14,33.0,6.1,1963-08-03,1,0,1,2,11420,0.333,0.097625,5
-3.4,135.4,,06,33.0,6.4,1963-08-14,1,0,3,2,10620,0.504,0.34,5
-13.8,-69.3,,03,543.0,7.75,1963-08-15,1,2,3,2,10322,0.382,0.34,5
-9.4,158.0,,11,33.0,6.88,1963-08-22,1,0,0,2,11120,0.395,0.401285714286,5
-17.5,-178.8,,11,565.0,6.1,1963-08-25,1,2,0,2,11122,0.472,0.401285714286,5
-7.1,-81.6,,14,23.0,6.1,1963-08-29,1,0,1,2,11420,0.395,0.439375,5
-10.3,165.6,,11,43.0,7.38,1963-09-15,1,0,3,2,11120,0.164,0.117833333333,5
-10.1,165.3,,11,17.0,7.25,1963-09-17,1,0,3,2,11120,0.633,0.117833333333,5
40.9,29.2,,09,33.0,6.38,1963-09-18,1,0,0,2,10920,0.56,0.423285714286,5
-10.6,-78.0,,03,80.0,6.0,1963-09-24,1,1,0,2,10321,0.539,0.423285714286,5
-4.9,102.9,,10,50.0,6.1,1963-10-24,1,0,0,2,11020,0.537,0.614,6
-3.5,-77.8,,14,33.0,6.0,1963-11-03,1,0,2,2,11420,0.559,0.598285714286,6
-6.8,129.6,,06,80.0,6.88,1963-11-04,1,1,2,2,10621,0.796,0.598285714286,6
-15.1,167.3,,11,154.0,6.88,1963-11-04,1,1,2,2,11121,0.796,0.598285714286,6
-9.0,-71.5,,14,600.0,6.88,1963-11-09,1,2,3,2,11422,0.332,0.417714285714,5
44.3,149.0,,07,50.0,6.0,1963-11-15,1,0,3,2,10720,0.098,0.417714285714,5
-22.4,-69.3,,03,18.0,6.1,1963-12-03,1,0,2,2,10320,0.28,0.138857142857,5
4.5,97.2,,10,33.0,6.1,1963-12-12,1,0,3,2,11020,-0.891,-0.541,4
-4.8,108.0,,10,650.0,6.4,1963-12-15,1,2,3,2,11022,-0.336,-0.541,4
-6.5,105.3,,10,46.0,6.0,1963-12-16,1,0,3,2,11020,-0.195,-0.541,4
-6.4,105.4,,10,64.0,6.0,1963-12-16,1,0,3,2,11020,-0.195,-0.541,4
-24.8,-176.6,,11,46.0,7.38,1963-12-18,1,0,0,2,11120,-0.362,0.0608571428571,5
-56.5,-26.0,,03,30.0,6.3,1963-12-31,1,0,1,2,10320,0.518,0.266875,5
-3.2,139.7,,06,33.0,6.3,1964-01-01,1,0,2,2,10620,0.811,0.749571428571,6
-1.9,102.3,,10,33.0,6.7,1964-01-04,1,0,2,2,11020,0.652,0.749571428571,6
29.1,140.8,,01,70.0,6.4,1964-01-15,1,1,0,2,10121,-0.186,-0.188285714286,4
23.1,120.5,,08,33.0,6.75,1964-01-18,1,0,0,2,10820,-0.133,-0.188285714286,4
-20.7,169.9,,11,141.0,6.1,1964-01-20,1,1,0,2,11121,-0.344,-0.188285714286,4
-13.7,165.9,,11,33.0,6.0,1964-01-22,1,0,1,2,11120,0.053,-0.007125,4
22.4,93.6,,13,88.0,6.1,1964-01-22,1,1,1,2,11321,0.053,-0.007125,4
-16.3,-71.7,,03,116.0,6.1,1964-01-26,1,1,1,2,10321,0.161,-0.007125,4
36.5,70.9,,13,207.0,6.1,1964-01-28,1,1,1,2,11321,-0.236,-0.007125,4
55.72,-155.95,,05,13.0,7.1,1964-02-06,1,0,3,2,10520,0.588,-0.267142857143,4
-5.1,151.7,,11,55.0,6.0,1964-02-14,1,0,0,2,11120,-0.245,-0.537428571429,4
-44.7,37.5,,02,33.0,6.7,1964-02-25,1,0,1,2,10220,-0.502,-0.371375,4
21.7,94.4,,10,102.0,6.4,1964-02-27,1,1,1,2,11021,-0.201,-0.371375,4
7.8,122.5,,06,31.0,6.2,1964-03-01,1,0,2,2,10620,0.088,-0.190857142857,4
36.2,-7.6,,09,27.0,6.88,1964-03-15,1,0,0,2,10920,0.128,-0.147142857143,4
-6.4,127.9,,06,367.0,7.0,1964-03-21,1,2,0,2,10622,-0.393,-0.147142857143,4
-17.1,-178.4,,11,554.0,6.1,1964-03-24,1,2,1,2,11122,-0.765,-0.66875,4
8.3,121.8,,06,59.0,6.4,1964-03-26,1,0,1,2,10620,-0.637,-0.66875,4
27.2,89.3,,13,32.0,6.3,1964-03-27,1,0,1,2,11320,-0.626,-0.66875,4
-56.4,-25.1,,03,33.0,6.0,1964-04-02,1,0,2,2,10320,-0.272,-0.436285714286,4
61.62,-147.39,,05,41.0,6.0,1964-04-03,1,0,2,2,10520,-0.32,-0.436285714286,4
56.3,-154.4,,05,24.0,6.5,1964-04-04,1,0,2,2,10520,-0.544,-0.436285714286,4
56.51,-154.33,,05,22.0,6.1,1964-04-04,1,0,2,2,10520,-0.544,-0.436285714286,4
56.28,-153.34,,05,24.0,6.0,1964-04-05,1,0,3,2,10520,-0.504,-0.436285714286,4
0.1,123.2,,06,150.0,6.3,1964-04-07,1,1,3,2,10621,-0.328,-0.3505,4
-6.8,68.9,,02,33.0,6.0,1964-04-08,1,0,3,2,10220,-0.502,-0.3505,4
56.6,-152.21,,05,22.0,6.2,1964-04-12,1,0,3,2,10520,0.112,-0.3505,4
56.41,-152.9,,05,25.0,6.6,1964-04-16,1,0,0,2,10520,-0.567,-0.415142857143,4
61.51,-147.2,,05,6.0,6.5,1964-04-20,1,0,1,2,10520,-0.659,-0.348875,4
61.5,-147.3,,05,38.0,6.0,1964-04-21,1,0,1,2,10520,-0.431,-0.348875,4
-5.3,134.0,,06,33.0,6.88,1964-04-23,1,0,1,2,10620,-0.337,-0.348875,4
-5.1,144.2,,11,106.0,6.3,1964-04-24,1,1,1,2,11121,-0.249,-0.348875,4
-4.0,34.9,,02,33.0,6.4,1964-05-07,1,0,3,2,10220,0.198,-0.0276666666667,4
40.4,139.0,,07,33.0,7.0,1964-05-07,1,0,3,2,10720,0.198,-0.0276666666667,4
-56.4,-28.4,,03,61.0,6.0,1964-05-27,1,0,2,2,10320,-0.645,-0.508285714286,4
1.6,127.2,,06,103.0,6.3,1964-05-28,1,1,2,2,10621,-0.656,-0.508285714286,4
43.5,146.8,,07,48.0,6.3,1964-05-31,1,0,2,2,10720,-0.486,-0.508285714286,4
-55.9,-27.7,,03,135.0,6.1,1964-06-11,1,1,0,2,10321,0.02,0.0195714285714,5
10.0,93.0,,10,33.0,6.1,1964-06-13,1,0,0,2,11020,0.106,0.0195714285714,5
13.6,120.3,,08,56.0,6.5,1964-06-22,1,0,1,2,10820,0.365,0.108375,5
43.3,146.1,,07,77.0,7.0,1964-06-23,1,1,1,2,10721,0.394,0.108375,5
-1.7,149.6,,11,7.0,6.4,1964-06-28,1,0,2,2,11120,0.214,0.092,5
-0.8,122.5,,06,36.0,6.3,1964-06-30,1,0,2,2,10620,0.091,0.092,5
45.9,150.4,,07,33.0,6.0,1964-06-30,1,0,2,2,10720,0.091,0.092,5
11.7,144.5,,01,33.0,6.0,1964-07-04,1,0,3,2,10120,-0.473,-0.128333333333,4
26.2,-110.2,,00,29.0,6.0,1964-07-05,1,0,3,2,10020,-0.438,-0.128333333333,4
18.3,-100.4,,00,100.0,6.88,1964-07-06,1,1,3,2,10021,-0.212,-0.128333333333,4
-6.3,154.7,,11,49.0,6.4,1964-07-06,1,0,3,2,11120,-0.212,-0.128333333333,4
-5.5,129.8,,06,165.0,6.5,1964-07-08,1,1,3,2,10621,0.366,-0.128333333333,4
-15.5,167.6,,11,121.0,7.25,1964-07-09,1,1,3,2,11121,0.381,-0.128333333333,4
38.6,139.2,,07,13.0,6.0,1964-07-12,1,0,0,2,10720,0.222,0.242285714286,5
24.9,95.3,,08,155.0,6.7,1964-07-12,1,1,0,2,10821,0.222,0.242285714286,5
23.7,94.7,,08,117.0,6.5,1964-07-13,1,1,0,2,10821,0.275,0.242285714286,5
-27.9,-70.9,,03,26.0,6.1,1964-07-25,1,0,2,2,10320,0.068,-0.0614285714286,4
56.18,-149.9,,05,31.0,6.0,1964-08-02,1,0,3,2,10520,-0.396,-0.357166666667,4
-41.1,-74.9,,03,33.0,6.1,1964-08-05,1,0,3,2,10320,-0.294,-0.357166666667,4
-5.4,154.3,,11,383.0,6.0,1964-08-13,1,2,0,2,11122,-0.325,-0.505428571429,4
-26.4,-71.5,,03,8.0,6.4,1964-08-18,1,0,1,2,10320,-0.07,-0.251875,4
78.2,126.6,,05,50.0,6.1,1964-08-25,1,0,2,2,10520,-0.363,-0.159428571429,4
-5.8,154.0,,11,69.0,6.4,1964-09-05,1,0,3,2,11120,-0.35,-0.422,4
-4.4,144.0,,11,120.0,6.3,1964-09-12,1,1,0,2,11121,-0.878,-0.825714285714,4
-49.1,164.2,,11,33.0,7.25,1964-09-12,1,0,0,2,11120,-0.878,-0.825714285714,4
-56.4,-27.2,,03,33.0,6.1,1964-09-15,1,0,1,2,10320,-0.318,-0.371,4
8.9,93.1,,10,37.0,6.2,1964-09-15,1,0,1,2,11020,-0.318,-0.371,4
-5.9,152.0,,11,29.0,6.2,1964-09-16,1,0,1,2,11120,-0.346,-0.371,4
43.5,-127.5,,05,14.0,6.1,1964-09-24,1,0,2,2,10520,0.047,-0.325714285714,4
30.1,80.7,,13,50.0,6.2,1964-09-26,1,0,2,2,11320,-0.544,-0.325714285714,4
43.5,-126.9,,05,33.0,6.0,1964-10-01,1,0,3,2,10520,-0.473,-0.564666666667,4
-10.5,162.4,,11,68.0,6.0,1964-10-02,1,0,3,2,11120,-0.389,-0.564666666667,4
18.6,119.6,,08,33.0,6.0,1964-10-06,1,0,0,2,10820,-0.595,-0.445714285714,4
40.3,28.2,,09,10.0,6.0,1964-10-06,1,0,0,2,10920,-0.595,-0.445714285714,4
-0.6,121.7,,06,33.0,6.3,1964-10-11,1,0,0,2,10620,-0.448,-0.445714285714,4
-31.3,-110.8,,04,25.0,6.0,1964-10-12,1,0,0,2,10420,-0.129,-0.445714285714,4
2.9,65.7,,13,33.0,6.3,1964-10-18,1,0,1,2,11320,-0.451,-0.36775,4
19.8,-56.0,,14,31.0,6.4,1964-10-23,1,0,2,2,11420,-1.041,-0.957571428571,4
2.2,126.8,,06,48.0,6.0,1964-10-26,1,0,2,2,10620,-0.931,-0.957571428571,4
3.1,128.1,,06,65.0,6.3,1964-11-01,1,0,3,2,10620,-0.39,-0.359285714286,4
-4.1,-76.9,,14,91.0,6.0,1964-11-02,1,1,3,2,11421,-0.389,-0.359285714286,4
1.0,118.8,,06,33.0,6.7,1964-11-16,1,0,1,2,10620,0.139,-0.03675,4
-5.7,150.7,,11,45.0,7.25,1964-11-17,1,0,1,2,11120,0.01,-0.03675,4
-6.0,148.2,,11,49.0,6.1,1964-11-18,1,0,1,2,11120,-0.074,-0.03675,4
-6.0,150.8,,11,3.0,6.0,1964-11-19,1,0,1,2,11120,-0.275,-0.03675,4
13.1,124.7,,08,5.0,6.1,1964-11-24,1,0,2,2,10820,-0.632,-0.564285714286,4
-6.8,107.4,,10,125.0,6.0,1964-11-24,1,1,2,2,11021,-0.632,-0.564285714286,4
-4.3,122.2,,06,610.0,6.2,1964-11-25,1,2,2,2,10622,-0.266,-0.564285714286,4
-15.0,66.8,,02,46.0,6.1,1964-12-03,1,0,3,2,10220,-0.582,-0.775857142857,4
40.4,138.9,,07,33.0,6.0,1964-12-10,1,0,0,2,10720,-0.459,-0.411,4
64.87,-165.57,,05,28.0,6.0,1964-12-13,1,0,1,2,10520,-0.327,-0.534625,4
-59.4,-26.9,,03,33.0,6.0,1964-12-23,1,0,2,2,10320,0.345,0.0647142857143,5
-4.4,153.1,,11,93.0,6.1,1964-12-24,1,1,2,2,11121,0.228,0.0647142857143,5
-22.1,-179.6,,11,611.0,6.2,1964-12-28,1,2,3,2,11122,-0.231,-0.306666666667,4
19.1,145.4,,01,142.0,6.1,1965-01-02,1,1,3,2,10121,-0.396,-0.306666666667,4
-20.3,-174.1,,11,33.0,6.0,1965-01-05,1,0,0,2,11120,-0.513,-0.519714285714,4
-33.8,179.3,,11,33.0,6.4,1965-01-08,1,0,0,2,11120,-0.639,-0.519714285714,4
11.9,126.2,,06,5.0,6.1,1965-01-09,1,0,0,2,10620,-0.689,-0.519714285714,4
-13.5,166.6,,11,32.0,6.5,1965-01-10,1,0,1,2,11120,-0.706,0.09225,5
-5.8,147.3,,11,113.0,6.5,1965-01-10,1,1,1,2,11121,-0.706,0.09225,5
27.6,88.0,,13,23.0,6.1,1965-01-12,1,0,1,2,11320,-0.267,0.09225,5
-56.6,-27.4,,03,101.0,6.1,1965-01-16,1,1,1,2,10321,0.599,0.09225,5
-6.8,109.1,,10,242.0,6.5,1965-01-17,1,1,1,2,11021,0.888,0.09225,5
-2.4,126.0,,06,6.0,6.6,1965-01-24,1,0,3,2,10620,0.916,1.01371428571,7
-2.6,126.1,,06,33.0,6.3,1965-01-25,1,0,3,2,10620,0.54,0.142285714286,5
-2.1,138.9,,06,12.0,6.1,1965-02-02,1,0,0,2,10620,-0.509,-0.204142857143,4
53.3,-161.8,,05,33.0,6.1,1965-02-06,1,0,0,2,10520,-0.095,-0.204142857143,4
53.2,-161.9,,05,33.0,6.4,1965-02-06,1,0,0,2,10520,-0.095,-0.204142857143,4
3.0,125.9,,06,33.0,6.0,1965-02-15,1,0,1,2,10620,-0.61,-0.46075,4
-25.7,-70.5,,03,80.0,7.0,1965-02-23,1,1,3,2,10321,-0.267,-0.346142857143,4
-6.7,102.7,,10,33.0,6.1,1965-02-26,1,0,3,2,11020,0.315,0.361714285714,5
-5.5,151.9,,11,44.0,6.88,1965-03-03,1,0,3,2,11120,0.259,0.361714285714,5
-5.4,147.0,,11,191.0,6.4,1965-03-04,1,1,0,2,11121,0.533,0.601571428571,6
39.4,24.0,,09,18.0,6.38,1965-03-09,1,0,0,2,10920,0.528,0.601571428571,6
36.3,70.7,,13,219.0,7.5,1965-03-14,1,1,1,2,11321,0.039,0.201375,5
52.8,171.9,,07,23.0,6.0,1965-03-17,1,0,1,2,10720,0.196,0.201375,5
-1.5,126.5,,06,33.0,6.2,1965-03-21,1,0,2,2,10620,-0.501,-0.653,4
-31.9,-71.5,,03,46.0,6.0,1965-03-22,1,0,2,2,10320,-0.611,-0.653,4
-21.9,169.9,,11,41.0,6.6,1965-03-24,1,0,2,2,11120,-0.96,-0.653,4
-2.6,126.2,,06,33.0,6.2,1965-03-27,1,0,3,2,10620,-0.568,-0.285714285714,4
-32.4,-71.2,,03,61.0,7.13,1965-03-28,1,0,3,2,10320,-0.305,-0.285714285714,4
40.8,142.8,,07,33.0,6.1,1965-03-29,1,0,3,2,10720,-0.119,-0.285714285714,4
38.6,22.4,,09,78.0,6.75,1965-03-31,1,1,3,2,10921,-0.059,-0.285714285714,4
9.9,125.8,,06,91.0,6.4,1965-04-01,1,1,3,2,10621,-0.074,-0.285714285714,4
-21.0,168.2,,11,33.0,6.3,1965-04-07,1,0,0,2,11120,0.079,-0.0701428571429,4
-57.8,-29.8,,03,97.0,6.2,1965-04-08,1,1,0,2,10321,-0.099,-0.0701428571429,4
35.1,24.3,,09,51.0,6.0,1965-04-09,1,0,0,2,10920,-0.232,-0.0701428571429,4
-13.4,170.3,,11,644.0,6.2,1965-04-10,1,2,1,2,11122,-0.25,0.006375,5
-42.7,173.9,,11,7.0,6.2,1965-04-11,1,0,1,2,11120,-0.055,0.006375,5
-2.2,29.1,,09,13.0,6.0,1965-04-25,1,0,3,2,10920,-0.164,-0.213166666667,4
-5.6,110.2,,10,504.0,6.0,1965-04-29,1,2,3,2,11022,-0.283,-0.213166666667,4
47.4,-122.4,,12,57.0,6.88,1965-04-29,1,0,3,2,11220,-0.283,-0.213166666667,4
13.5,-89.3,,14,23.0,6.25,1965-05-03,1,0,0,2,11420,0.05,0.144142857143,5
-6.1,149.1,,11,74.0,6.0,1965-05-06,1,1,0,2,11121,0.082,0.144142857143,5
5.3,125.7,,06,36.0,6.2,1965-05-16,1,0,1,2,10620,-0.07,0.1205,5
22.5,121.3,,08,21.0,6.2,1965-05-17,1,0,2,2,10820,-0.325,-0.307857142857,4
-6.5,105.4,,10,74.0,6.3,1965-05-19,1,1,2,2,11021,-0.375,-0.307857142857,4
-14.7,167.4,,11,16.0,6.88,1965-05-20,1,0,2,2,11120,-0.279,-0.307857142857,4
52.2,175.0,,05,22.0,6.1,1965-05-23,1,0,3,2,10520,-0.208,-0.307857142857,4
-56.1,-27.6,,03,120.0,6.7,1965-05-26,1,1,3,2,10321,0.125,0.116666666667,5
-7.5,128.7,,06,37.0,6.0,1965-05-31,1,0,0,2,10620,-0.021,-0.146285714286,4
41.8,143.5,,07,34.0,6.0,1965-06-13,1,0,1,2,10720,-0.07,-0.02425,4
-37.9,177.5,,11,61.0,6.2,1965-06-15,1,0,2,2,11120,0.02,0.0162857142857,5
28.1,55.9,,13,40.0,6.0,1965-06-21,1,0,3,2,11320,0.046,0.0162857142857,5
56.61,-152.68,,05,31.0,6.3,1965-06-23,1,0,3,2,10520,-0.127,-0.255142857143,4
53.1,-167.6,,05,60.0,6.9,1965-07-02,1,0,0,2,10520,0.236,0.102142857143,5
38.4,22.4,,09,20.0,6.25,1965-07-06,1,0,0,2,10920,0.072,0.102142857143,5
-4.5,155.1,,11,510.0,6.4,1965-07-06,1,2,0,2,11122,0.072,0.102142857143,5
7.7,123.8,,06,590.0,6.0,1965-07-15,1,2,2,2,10622,-0.438,-0.563285714286,4
-9.7,159.8,,11,24.0,6.4,1965-07-17,1,0,2,2,11120,-0.442,-0.563285714286,4
