,”long","lat","clust"
"605690",125.5873,26.6423,9
"605691",-71.8227,-31.1849,4
"605692",167.319,-13.7144,12
"605693",-71.8325,-31.1866,4
"605694",126.9026,2.6308,7
"605695",-76.19,-13.9,4
"605696",-67.0225,-23.9547,4
"605697",-77.476,7.5362,15
"605698",-65.114,-31.569,4
"605699",-71.735,-31.186,4
"605700",-71.9383,-31.1388,4
"605701",-178.1487,-29.7129,5
"605702",-92.3265,13.9043,15
"605703",-64.8017,18.9967,15
"605704",168.7358,-19.6399,5
"605705",-71.7064,-29.6534,4
"605706",57.8101,11.877,14
"605707",176.2884,-40.5837,5
"605708",-98.0692,36.7611,1
"605709",-169.28,52.1456,13
"605710",-97.504,36.2842,1
"605711",176.3255,-40.5539,5
"605712",98.2297,34.2965,9
"605713",123.0514,2.6049,7
"605714",-66.0168,18.281,15
"605715",-97.9815,37.2128,1
"605716",-151.5225,60.0727,6
"605717",-71.684,-30.429,4
"605718",-173.1798,-16.352,5
"605719",126.8631,2.5972,7
"605720",121.4876,22.458,9
"605721",69.974,35.6427,14
"605722",-64.3167,18.8165,15
"605723",-153.4996,63.1636,6
"605724",8.2949,78.2535,10
"605725",-177.1439,-23.6854,5
"605726",-178.249,-33.0268,5
"605727",-71.9608,-31.1368,4
"605728",-96.7763,36.329,1
"605729",-71.8206,-31.1283,4
"605730",-178.2352,-20.7448,5
"605731",-71.697,-30.5627,4
"605732",95.9925,2.9562,11
"605733",-88.4702,12.8958,15
"605734",-177.5144,-20.3694,5
"605735",86.3729,28.9796,14
"605736",-71.5077,-30.784,4
"605737",-71.8173,-30.6103,4
"605738",125.619,1.6978,7
"605739",-72.368,-33.392,4
"605740",-97.0992,36.5688,1
"605741",98.1679,34.3248,9
"605742",-65.8615,18.915,15
"605743",-159.4649,54.8364,6
"605744",143.433,13.0732,2
"605745",57.0609,38.356,14
"605746",153.0288,-5.3508,12
"605747",139.3295,-2.396,7
"605748",-97.0936,36.5742,1
"605749",-72.1614,-30.4915,4
"605750",143.02,23.3684,2
"605751",-68.0565,18.2857,15
"605752",-71.575,-30.713,4
"605753",125.1161,25.0859,9
"605754",-175.1592,-16.5431,5
"605755",139.5963,-2.2308,7
"605756",-178.3934,-21.3488,5
"605757",138.5896,30.2547,8
"605758",152.526,-3.3778,12
"605759",-71.622,-30.4356,4
"605760",153.1652,-3.7043,12
"605761",127.3119,1.7137,7
"605762",-149.3652,62.9631,6
"605763",-177.4692,-33.3672,5
"605764",170.5466,-23.0695,5
"605765",-177.2542,-15.5396,5
"605766",143.2139,39.9627,8
"605767",99.0033,2.7629,11
"605768",-153.4414,59.7455,6
"605769",-66.3403,-22.6921,4
"605770",-178.7921,-17.4884,5
"605771",120.9029,-22.581,7
"605772",-91.9282,15.2675,15
"605773",-179.704,-23.1796,5
"605774",122.6503,-7.803,7
"605775",-176.0678,52.268,13
"605776",-178.2331,-31.4369,5
"605777",-71.9132,-30.0825,4
"605778",-72.3796,-34.0847,4
"605779",-68.6347,17.8933,15
"605780",142.6062,36.3962,8
"605781",-71.4013,-30.5903,4
"605782",121.6986,23.4496,9
"605783",-70.7834,-27.6585,4
"605784",146.8163,18.2311,2
"605785",174.2446,52.3987,13
"605786",142.5947,38.8086,8
"605787",-65.2713,18.8123,15
"605788",-151.4489,58.0225,6
"605789",139.6811,-4.4715,7
"605790",70.5636,36.4973,14
"605791",-178.6612,-20.4211,5
"605792",-151.7047,62.6373,6
"605793",23.1696,36.81,10
"605794",179.2871,51.0068,13
"605795",179.2985,51.1318,13
"605796",152.916,-5.2064,12
"605797",-68.2657,18.0288,15
"605798",-72.1625,-31.7512,4
"605799",-136.2882,-54.5328,5
"605800",-97.5121,36.2783,1
"605801",126.4366,2.1156,7
"605802",-71.57,-31.2252,4
"605803",-178.4159,-32.0211,5
"605804",-27.6107,-55.6369,4
"605805",-173.2039,50.8609,13
"605806",28.9876,39.0824,10
"605807",-72.1397,-30.9269,4
"605808",104.9559,29.3733,9
"605809",99.8479,-2.5392,11
"605810",146.7707,45.2079,8
"605811",151.4073,-4.2258,12
"605812",71.0948,36.594,14
"605813",-96.7698,35.9978,1
"605814",128.3198,1.8125,7
"605815",145.9004,13.3819,2
"605816",-71.8561,-30.3953,4
"605817",-17.8177,-59.5213,4
"605818",156.2259,48.8595,8
"605819",156.2511,49.0599,8
"605820",156.173,49.0145,8
"605821",-68.6373,18.7438,15
"605822",156.2428,48.8365,8
"605823",155.9214,48.9152,8
"605824",176.7734,51.4525,13
"605825",-88.7959,13.0235,15
"605826",-73.2965,7.6626,15
"605827",-71.46,-31.264,4
"605828",129.1545,-3.5873,7
"605829",35.0483,-17.8205,3
"605830",156.2906,48.8193,8
"605831",14.81,38.77,10
"605832",-121.9637,37.7853,1
"605833",-72.6858,-33.358,4
"605834",-179.9362,-24.2228,5
"605835",94.7913,31.9029,9
"605836",-68.71,-22.575,4
"605837",26.5307,34.4089,10
"605838",-116.9068,34.197,1
"605839",156.1513,48.853,8
"605840",79.1942,-27.4932,3
"605841",121.7178,0.6493,7
"605842",121.6237,0.5629,7
"605843",156.0306,49.1199,8
"605844",150.3592,46.8281,8
"605845",145.9433,43.4809,8
"605846",-178.3669,-20.6123,5
"605847",141.0671,35.4211,8
"605848",-165.2837,53.5334,13
"605849",-97.5824,36.0745,1
"605850",105.3913,-6.0739,11
"605851",-96.7753,36.3469,1
"605852",-105.3336,19.2351,1
"605853",-127.2007,40.6453,1
"605854",-92.7457,14.5373,15
"605855",167.426,-14.2679,12
"605856",-153.212,59.9195,6
"605857",-97.3464,35.8566,1
"605858",-93.4416,16.6626,15
"605859",-97.3775,36.1904,1
"605860",-174.3213,52.0239,13
"605861",-78.7809,-2.5245,15
"605862",-155.4483,19.263,13
"605863",-71.8166,-30.8217,4
"605864",-98.0695,36.7589,1
"605865",179.6088,-33.864,5
"605866",-121.9643,37.7862,1
"605867",143.2682,37.0207,8
"605868",-177.4705,-15.2456,5
"605869",126.577,4.5054,7
"605870",-68.9815,-22.7367,4
"605871",-60.4299,10.306,15
"605872",-71.6201,-30.5632,4
"605873",-108.125,-34.8999,4
"605874",-149.4138,62.972,6
"605875",127.4346,5.0874,7
"605876",-71.6555,-30.5745,4
"605877",168.3849,-17.1316,12
"605878",-156.635,58.3867,6
"605879",141.77,32.0244,8
"605880",-71.8278,-30.6214,4
"605881",161.6599,53.8173,13
"605882",129.5395,-7.0362,7
"605883",130.732,-6.1276,7
"605884",121.7541,24.307,9
"605885",121.73,24.35,9
"605886",-179.854,-24.6691,5
"605887",140.182,32.1185,8
"605888",15.5967,39.4756,10
"605889",44.9236,42.4753,14
"605890",126.5837,0.4864,7
"605891",179.0675,-34.484,5
"605892",-68.7246,-19.9738,4
"605893",156.1457,49.1526,8
"605894",-116.7897,33.2712,1
"605895",159.2114,55.5962,13
"605896",-155.0772,19.342,13
"605897",-71.4396,-30.5689,4
"605898",-66.7685,-19.9603,4
"605899",141.5623,40.3899,8
"605900",118.2217,-11.549,7
"605901",144.4065,37.1908,8
"605902",73.3545,38.4876,14
"605903",-71.937,-31.4359,4
"605904",94.2896,5.1666,11
"605905",-71.7478,-30.5265,4
"605906",122.9774,24.8271,9
"605907",-178.0995,-32.9508,5
"605908",127.007,2.377,7
"605909",-136.305,68.07,6
"605910",-103.2821,8.39,1
"605911",-103.2096,8.6608,1
"605912",158.9565,54.8915,13
"605913",-90.8578,36.7613,1
"605914",170.3923,-21.0552,5
"605915",-90.8602,36.7512,1
"605916",-178.5969,-22.6449,5
"605917",-155.3825,19.2942,13
"605918",166.2108,-11.3454,12
"605919",164.2705,-10.7578,12
"605920",126.0935,3.9413,7
"605921",64.3723,28.8422,14
"605922",99.5106,1.7647,11
"605923",-175.3008,-26.0615,5
"605924",-163.1727,53.834,13
"605925",-62.8778,10.7556,15
"605926",-64.7778,19.1663,15
"605927",-68.383,19.258,15
"605928",-177.7609,-20.5895,5
"605929",-163.2528,53.9281,13
"605930",-116.9125,34.1192,1
"605931",146.5404,43.1558,8
"605932",-40.6879,31.808,15
"605933",-40.8074,31.7302,15
"605934",-73.141,6.828,15
"605935",-68.2467,17.996,15
"605936",94.4863,24.7157,9
"605937",-179.7186,-23.159,5
"605938",-70.7838,-20.582,4
"605939",146.2064,20.0589,2
"605940",-72.1311,-31.6684,4
"605941",126.4614,3.434,7
"605942",-96.8208,35.9768,1
"605943",127.3577,1.8251,7
"605944",-64.4425,-25.4181,4
"605945",-27.546,-55.7445,4
"605946",-97.9413,37.0537,1
"605947",-97.934,37.0575,1
"605948",-25.4427,-59.3694,4
"605949",-89.9712,13.3627,15
"605950",-64.6552,18.1527,15
"605951",-72.1127,-31.3989,4
"605952",-177.5526,-20.587,5
"605953",154.8982,-4.901,12
"605954",-82.4526,-42.6607,4
"605955",-79.2935,-9.5066,15
"605956",167.3081,-13.612,12
"605957",178.4738,51.9756,13
"605958",-178.4837,-17.8439,5
"605959",-173.5319,-14.7928,5
"605960",-177.1731,-16.9931,5
"605961",-71.9705,-31.7436,4
"605962",152.9273,-5.0806,12
"605963",169.2264,-20.1145,5
"605964",152.9244,-5.129,12
"605965",152.9539,-5.1632,12
"605966",125.8756,4.4402,7
"605967",-178.1666,-29.9549,5
"605968",153.1845,-5.251,12
"605969",-119.2306,-54.3994,4
"605970",63.8301,3.5654,14
"605971",168.8335,-18.3459,12
"605972",64.1228,3.4991,14
"605973",-177.2532,-16.8714,5
"605974",133.9052,35.442,8
"605975",133.9479,35.4224,8
"605976",-65.3248,19.4618,15
"605977",-65.3485,19.3913,15
"605978",-169.418,52.1886,13
"605979",142.0078,41.5347,8
"605980",-68.4065,18.029,15
"605981",-112.2751,-27.0674,4
"605982",130.0764,-6.4219,7
"605983",-68.262,18.9775,15
"605984",-97.35,35.853,1
"605985",-103.9181,-35.5083,4
"605986",-25.93,-59.9198,4
"605987",-97.3492,35.8532,1
"605988",-149.2747,62.7755,6
"605989",-169.2865,52.308,13
"605990",70.8043,36.5675,14
"605991",-178.1715,-18.502,5
"605992",126.7105,1.7658,7
"605993",122.2443,0.366,7
"605994",166.0248,-10.3253,12
"605995",153.13,-5.1685,12
"605996",150.9591,45.7559,8
"605997",-153.1353,59.9029,6
"605998",131.2053,-7.7398,7
"605999",-64.7005,19.0348,15
"606000",128.5732,2.2735,7
"606001",-72.668,-35.969,4
"606002",-64.164,18.086,15
"606003",126.4992,2.8811,7
"606004",-177.9853,-20.0442,5
"606005",-122.8157,38.8077,1
"606006",-173.1654,-15.1095,5
"606007",-178.8847,-33.0982,5
"606008",97.0675,1.4834,11
"606009",-165.4283,53.4887,13
"606010",126.7201,2.0616,7
"606011",-153.4669,57.8091,6
"606012",-178.4995,-18.0726,5
"606013",-177.9292,-33.6207,5
"606014",178.9519,-30.7441,5
"606015",-173.261,-16.2069,5
"606016",-173.3031,-16.1099,5
"606017",-173.2104,-15.9635,5
"606018",-73.7941,-36.1137,4
"606019",-174.5947,-22.8619,5
"606020",-173.221,-16.2826,5
"606021",127.4358,10.2608,7
"606022",-173.3627,-16.1298,5
"606023",153.0746,-5.1264,12
"606024",-179.7927,-23.491,5
"606025",-154.0567,57.6221,6
"606026",-72.6231,-30.1817,4
"606027",58.8706,57.1839,14
"606028",-121.9643,37.7898,1
"606029",-72.2657,-31.3226,4
"606030",-97.6185,37.1192,1
"606031",104.7912,32.3998,9
"606032",-27.5243,-55.9562,4
"606033",122.0479,24.7696,9
"606034",126.2141,1.8656,7
"606035",-71.6718,-34.8029,4
"606036",-174.2281,-17.5666,5
"606037",169.8234,-18.6363,5
"606038",-75.1155,-38.1623,4
"606039",121.96,24.83,9
"606040",-178.1256,51.8687,13
"606041",-72.2484,-30.2852,4
"606042",-97.8401,36.7346,1
"606043",-27.9528,-55.3206,4
"606044",-98.0721,36.761,1
"606045",122.0018,24.8012,9
"606046",-68.6935,-21.2051,4
"606047",-67.6397,18.7357,15
"606048",-172.2853,-17.7358,5
"606049",160.229,53.1511,13
"606050",121.9932,24.8255,9
"606051",122.002,24.8116,9
"606052",178.3595,51.8523,13
"606053",122.0383,24.8378,9
"606054",-82.7527,4.8505,15
"606055",144.0162,13.328,2
"606056",-71.9793,-30.2687,4
"606057",154.7104,-6.7978,12
"606058",-178.9962,-21.0356,5
"606059",169.6674,-20.1363,5
"606060",71.1998,36.3588,14
"606061",120.6197,13.8626,9
"606062",63.8525,28.7072,14
"606063",102.3868,-7.8487,11
"606064",-70.8635,-33.4751,4
"606065",-97.6529,36.8989,1
"606066",130.1945,-6.3469,7
"606067",100.4288,-4.4518,11
"606068",156.3142,48.8987,8
"606069",-72.2126,-31.3436,4
"606070",-71.4702,-30.7047,4
"606071",101.9625,-3.6739,11
"606072",-64.9245,17.4448,15
"606073",-64.9312,18.9415,15
"606074",-101.7953,-35.7708,4
"606075",-99.908,-36.2441,4
"606076",-65.5288,19.5545,15
"606077",-67.8392,18.976,15
"606078",131.4604,30.7005,9
"606079",-67.7503,18.9633,15
"606080",131.2539,30.6336,9
"606081",131.3828,30.714,9
"606082",-155.1228,19.3333,13
"606083",131.4408,30.6279,9
"606084",-172.6661,-18.8755,5
"606085",-66.355,19.4258,15
"606086",-71.713,-31.185,4
"606087",-121.9635,37.7918,1
"606088",-176.1231,-28.268,5
"606089",155.0528,-5.9535,12
"606090",146.3623,-3.6644,12
"606091",-27.9475,-55.2355,4
"606092",143.9129,12.8724,2
"606093",145.8923,18.7023,2
"606094",-156.604,20.5597,13
"606095",-27.8638,-55.7504,4
"606096",-64.2918,18.897,15
"606097",126.9173,2.5486,7
"606098",-67.4592,18.8563,15
"606099",70.9248,36.6557,14
"606100",-172.4191,-17.7395,5
"606101",-71.1056,-29.973,4
"606102",-71.4885,-30.7726,4
"606103",-71.4384,-30.7412,4
"606104",152.0151,-3.9207,12
"606105",-169.6111,52.3718,13
"606106",167.5889,-16.6063,12
"606107",143.9767,39.4465,8
"606108",140.2123,27.0743,2
"606109",-71.4331,-30.7762,4
"606110",-65.3933,18.9988,15
"606111",146.3114,-5.3026,12
"606112",-155.5844,57.9888,6
"606113",-166.0508,51.7363,13
"606114",154.9063,-6.5922,12
"606115",-61.0634,18.2404,15
"606116",167.9871,-15.4909,12
"606117",50.3419,30.5547,14
"606118",50.1964,31.8487,14
"606119",126.8569,2.5729,7
"606120",-72.2611,-29.9607,4
"606121",72.0982,37.7369,14
"606122",69.1746,39.6217,14
"606123",-70.6956,-20.5458,4
"606124",144.0552,42.5499,8
"606125",165.019,-10.4949,12
"606126",-65.8872,-57.4332,4
"606127",141.5216,36.6161,8
"606128",143.816,11.7931,2
"606129",-71.7119,-30.4214,4
"606130",167.3009,-14.8598,12
"606131",167.5644,-14.7091,12
"606132",149.4864,-6.5167,12
"606133",167.5475,-14.7343,12
"606134",167.3766,-14.9123,12
"606135",167.4864,-14.6071,12
"606136",167.3585,-14.8577,12
"606137",167.4467,-14.8315,12
"606138",122.046,24.861,9
"606139",167.4193,-14.7437,12
"606140",-77.1451,45.7344,1
"606141",-77.1392,45.7271,1
"606142",167.2147,-14.4758,12
"606143",-71.5045,-30.8176,4
"606144",100.6204,-0.7636,11
"606145",125.8646,5.7436,7
"606146",81.3801,85.6982,6
"606147",-175.3168,51.6283,13
"606148",167.433,-14.5574,12
"606149",96.2976,5.0402,11
"606150",109.583,38.3655,9
"606151",127.3991,-0.2894,7
"606152",121.1151,22.5015,9
"606153",-72.0508,-31.7063,4
"606154",-178.6517,-33.0898,5
"606155",-71.571,-30.6918,4
"606156",-11.5055,-5.1807,10
"606157",140.1737,33.4649,8
"606158",144.2793,-6.1446,12
"606159",167.3914,-14.8419,12
"606160",-14.6389,-12.4586,4
"606161",147.8825,-5.8786,12
"606162",-169.5517,52.4541,13
"606163",-71.7019,-30.3618,4
"606164",128.8939,26.3911,9
"606165",123.0552,45.0106,8
"606166",141.0968,37.3487,8
"606167",118.6005,-11.4312,7
"606168",139.2153,-4.4161,7
"606169",179.1863,50.8267,13
"606170",167.4414,-14.7847,12
"606171",-67.781,-22.395,4
"606172",165.8978,-46.7375,5
"606173",167.596,-14.3568,12
"606174",126.6302,-0.3195,7
"606175",147.2514,17.6091,2
"606176",123.6752,6.4161,7
"606177",126.1898,4.8623,7
"606178",152.3483,-5.2123,12
"606179",-65.3875,18.9903,15
"606180",-64.3655,18.459,15
"606181",-141.1085,66.5964,6
"606182",-156.7068,54.6276,6
"606183",-173.8149,-18.0464,5
"606184",139.3923,27.8829,2
"606185",-173.7668,-19.142,5
"606186",65.9472,27.2661,14
"606187",-69.1443,-20.3055,4
"606188",-114.5372,31.5665,1
"606189",167.3579,-14.8626,12
"606190",146.996,18.7114,2
"606191",167.787,-14.3697,12
"606192",-68.3633,-18.9925,4
"606193",-99.2102,2.1717,15
"606194",-71.4796,-30.8311,4
"606195",165.1325,-11.1843,12
"606196",-130.9016,64.232,6
"606197",99.0526,2.4029,11
"606198",152.3573,-3.9916,12
"606199",-113.6212,-26.9223,4
"606200",167.3103,-14.8304,12
"606201",-71.8011,-31.182,4
"606202",69.6569,36.1658,14
"606203",104.0703,-7.9853,11
"606204",154.548,-7.3002,12
"606205",-71.6998,-30.3046,4
"606206",167.4516,-14.709,12
"606207",74.0613,-27.7741,3
"606208",167.624,-14.7213,12
"606209",-45.3992,-60.3432,4
"606210",73.2605,-28.0665,3
"606211",-45.313,-60.3017,4
"606212",-178.6431,-31.7391,5
"606213",-66.1275,19.5278,15
"606214",-178.3381,-23.0796,5
"606215",167.6019,-14.6098,12
"606216",54.45,26.91,14
"606217",66.1564,-20.1016,3
"606218",-68.0963,19.1125,15
"606219",145.488,13.3013,2
"606220",-135.3038,55.5034,6
"606221",-30.6003,-59.7978,4
"606222",56.11,32.01,14
"606223",124.8198,3.6109,7
"606224",73.9642,-28.0158,3
"606225",73.8785,-28.0519,3
"606226",73.9178,-27.9406,3
"606227",167.6209,-14.4056,12
"606228",95.1051,32.0359,9
"606229",74.027,-27.8728,3
"606230",-19.1196,-0.2874,15
"606231",-162.3435,54.4753,13
"606232",178.2557,-38.4538,5
"606233",141.9353,39.3875,8
"606234",18.7966,-52.8414,3
"606235",-62.5966,18.8598,15
"606236",147.0081,17.9711,2
"606237",147.1916,17.9213,2
"606238",110.7552,-6.4179,11
"606239",22.7358,35.4856,10
"606240",-71.699,-30.385,4
"606241",154.203,-25.4034,12
"606242",138.3301,-2.1035,7
"606243",-114.1393,44.4703,1
"606244",174.6035,50.9305,13
"606245",-130.0105,50.7475,6
"606246",37.3484,-45.8244,3
"606247",70.3404,29.6428,14
"606248",-176.596,-23.7139,5
"606249",70.2972,29.5365,14
"606250",70.265,29.4472,14
"606251",70.2005,29.593,14
"606252",6.1615,-54.2292,3
"606253",-72.0691,-32.3763,4
"606254",69.6712,29.7224,14
"606255",-34.6936,38.731,10
"606256",69.7668,29.0786,14
"606257",37.1707,-45.8135,3
"606258",-178.2046,-17.6559,5
"606259",70.4486,29.7179,14
"606260",168.4971,-17.0223,12
"606261",-68.4605,-29.9521,4
"606262",56.8554,14.0489,14
"606263",128.3961,2.7274,7
"606264",-84.3057,3.3338,15
"606265",-65.5237,19.1302,15
"606266",-121.9655,37.7825,1
"606267",-176.3752,51.0615,13
"606268",-179.2353,-17.6273,5
"606269",-65.5337,19.495,15
"606270",154.9403,-6.3677,12
"606271",-177.9334,-15.2444,5
"606272",-170.7981,51.7902,13
"606273",20.1573,38.0511,10
"606274",-173.0886,-16.0897,5
"606275",-178.011,-32.9978,5
"606276",77.9005,36.3253,14
"606277",26.8081,37.9205,10
"606278",-70.785,-25.655,4
"606279",126.6595,1.9656,7
"606280",167.7058,-14.6168,12
"606281",138.1874,-2.1676,7
"606282",-141.0345,-56.8291,5
"606283",167.5665,-15.5608,12
"606284",93.6689,2.0838,11
"606285",138.2666,-2.1661,7
"606286",167.0731,-13.2155,12
"606287",138.1873,-2.1528,7
"606288",138.2446,-2.045,7
"606289",166.2105,-11.5098,12
"606290",130.6432,-6.8311,7
"606291",-177.4416,-20.1642,5
"606292",-168.4616,52.2954,13
"606293",122.2408,0.4574,7
"606294",-168.496,52.2905,13
"606295",-178.2306,-32.6867,5
"606296",-71.5484,-31.5802,4
"606297",23.1776,35.3021,10
"606298",140.1765,35.7075,8
"606299",143.086,42.8067,8
"606300",-97.5441,36.7833,1
"606301",-121.9668,37.781,1
"606302",-121.9692,37.7832,1
"606303",-64.7537,19.2578,15
"606304",-64.5393,19.1032,15
"606305",-64.692,19.295,15
"606306",124.6033,12.8683,7
"606307",-64.601,19.0723,15
"606308",-64.7175,19.193,15
"606309",-71.9638,-30.4287,4
"606310",-175.1678,51.6801,13
"606311",102.1703,29.2072,9
"606312",-66.0572,19.7038,15
"606313",128.1289,-7.4045,7
"606314",-178.0936,-32.9337,5
"606315",149.3478,-6.3785,12
"606316",149.3396,-6.3826,12
"606317",-71.309,-30.042,4
"606318",-151.4919,63.4113,6
"606319",-97.9598,37.2292,1
"606320",-25.8121,-56.2894,4
"606321",-179.3293,-30.2016,5
"606322",138.0933,-2.2315,7
"606323",142.194,31.3043,8
"606324",-72.7249,-30.7885,4
"606325",-71.7016,-30.6267,4
"606326",-179.8417,-22.8409,5
"606327",-71.7072,-30.5641,4
"606328",-65.9902,19.6653,15
"606329",-68.98,18.5853,15
"606330",-160.4574,54.7064,6
"606331",-97.7932,36.8304,1
"606332",-71.4883,-31.442,4
"606333",-97.7769,36.8011,1
"606334",124.2262,2.7939,7
"606335",122.8441,-8.0408,7
"606336",-173.616,-15.4758,5
"606337",-64.431,18.863,15
"606338",-176.7692,-24.5353,5
"606339",-27.8048,-55.423,4
"606340",-27.6749,-55.3325,4
"606341",-27.893,-55.4658,4
"606342",-174.2028,52.415,13
"606343",118.3458,-8.6265,7
"606344",-73.679,-41.9285,4
"606345",-178.3683,-28.5379,5
"606346",-98.811,36.1857,1
"606347",-178.2084,-32.603,5
"606348",129.5862,-6.766,7
"606349",-68.9091,-20.4161,4
"606350",106.0642,-49.2101,3
"606351",138.9846,35.5319,8
"606352",167.4454,-14.6905,12
"606353",-177.8648,-32.6961,5
"606354",161.3487,-10.4242,12
"606355",-179.8705,-23.3879,5
"606356",-118.7633,34.0612,1
"606357",-27.7383,-55.3887,4
"606358",129.7507,-6.8079,7
"606359",-71.3883,-29.7443,4
"606360",178.3836,50.0068,13
"606361",51.1598,29.6342,14
"606362",-101.611,18.2628,1
"606363",-177.7963,-29.3327,5
"606364",-177.6879,-19.4083,5
"606365",-72.6187,-39.4555,4
"606366",22.0783,37.5708,10
"606367",-72.1858,-30.4401,4
"606368",167.4113,-14.8174,12
"606369",145.2259,14.0518,2
"606370",-115.424,31.1,1
"606371",147.0893,-5.3086,12
"606372",99.0879,-0.3366,11
"606373",166.6379,-10.7232,12
"606374",128.5138,2.3911,7
"606375",178.717,-25.2314,5
"606376",124.2933,23.4856,9
"606377",129.5099,-5.252,7
"606378",124.1474,-8.8683,7
"606379",124.0671,-9.1546,7
"606380",151.1469,-5.1664,12
"606381",38.2503,38.8573,10
"606382",-97.6933,36.3636,1
"606383",70.7167,36.4406,14
"606384",70.3328,36.5596,14
"606385",97.1284,-1.4305,11
"606386",70.4075,36.5443,14
"606387",70.3272,36.5229,14
"606388",-177.936,-18.6741,5
"606389",135.8335,35.4634,8
"606390",-68.8148,17.6893,15
"606391",73.2331,39.5861,14
"606392",-178.4465,-17.9858,5
"606393",95.8416,2.6005,11
"606394",70.307,36.5004,14
"606395",-72.9545,-30.0752,4
"606396",-69.4634,-17.9737,4
"606397",-70.6717,-35.5963,4
"606398",70.4245,36.5271,14
"606399",70.3065,36.5211,14
"606400",-88.8448,12.1842,15
"606401",70.2991,36.5164,14
"606402",167.7585,-14.078,12
"606403",148.2818,48.1277,8
"606404",130.5741,-6.8375,7
"606405",98.0584,30.1517,9
"606406",144.52,42.5457,8
"606407",-28.5564,-59.457,4
"606408",26.256,39.7905,10
"606409",-150.4124,63.172,6
"606410",168.87,-44.53,5
"606411",-178.6565,-17.6801,5
"606412",70.3194,36.5162,14
"606413",70.2941,36.5367,14
"606414",143.0781,41.0482,8
"606415",70.2511,36.4838,14
"606416",70.2776,36.5236,14
"606417",70.2149,36.4639,14
"606418",-97.6078,37.1206,1
"606419",125.3163,6.1535,7
"606420",-97.6214,37.1245,1
"606421",-64.6723,19.3565,15
"606422",-25.1877,-59.5298,4
"606423",-178.3212,-32.7875,5
"606424",179.8468,-24.7524,5
"606425",-97.7926,36.8129,1
"606426",-108.981,42.786,1
"606427",66.5409,-16.6408,3
"606428",67.0638,-16.3238,3
"606429",70.5117,36.4977,14
"606430",24.0121,35.8577,10
"606431",66.0114,27.4306,14
"606432",-169.5287,52.1906,13
"606433",24.0562,35.8551,10
"606434",125.4929,-6.9788,7
"606435",94.9918,24.5022,9
"606436",147.1417,-5.7436,12
"606437",-169.5008,52.1106,13
"606438",-169.485,52.024,13
"606439",70.2516,36.5262,14
"606440",-97.3871,36.1762,1
"606441",-72.8454,-34.7956,4
"606442",-179.635,-23.9748,5
"606443",70.3267,36.523,14
"606444",-115.464,32.4083,1
"606445",-71.6981,-32.7707,4
