Latitude,Longitude,VEI,cluster,depth,mag,startdate,type,sequence,scale
37.353,142.38,,7,40.8,6.7,1996-02-16,E,E7,
-1.496,-15.279,,9,10.6,6.6,1996-02-16,E,E9,
-0.567,135.84,,6,19.2,6.5,1996-02-17,E,E6,
-0.917,136.225,,6,31.9,6.5,1996-02-17,E,E6,
-0.891,136.952,,6,33.0,8.2,1996-02-17,E,E6,
-1.336,136.464,,6,10.0,6.4,1996-02-18,E,E6,
-1.266,-14.273,,9,10.0,6.6,1996-02-18,E,E9,
-20.98,170.28,1,11,,,1996-02-18,V,V11,
-42.132,-75.283,,3,7.6,6.0,1996-02-19,E,E3,
-9.593,-79.587,,4,10.0,7.5,1996-02-21,E,E4,
-33.672,-71.671,,3,43.3,6.0,1996-02-22,E,E3,
45.263,148.542,,7,124.2,6.3,1996-02-22,E,E7,
-0.869,137.346,,6,33.0,6.2,1996-02-24,E,E6,
15.978,-98.07,,0,21.1,7.1,1996-02-25,E,E0,
16.122,-97.93,,0,12.3,6.2,1996-02-25,E,E0,
18.92,-155.27,0,5,,,1996-02-25,V,V5,
1.756,126.048,,6,115.5,6.4,1996-02-28,E,E6,
42.67,-126.78,0,0,,,1996-02-28,V,V0,
-5.973,146.565,,11,58.7,6.2,1996-03-02,E,E11,
11.905,-86.772,,14,33.0,6.8,1996-03-03,E,E14,
11.657,-86.856,,14,33.0,6.8,1996-03-03,E,E14,
24.092,122.215,,8,29.5,6.5,1996-03-05,E,E8,
19.023,-98.622,3,0,,,1996-03-05,V,V0,
42.063,140.677,1,7,,,1996-03-05,V,V7,
43.425,148.009,,7,33.0,6.1,1996-03-09,E,E7,
28.983,138.944,,1,477.2,6.6,1996-03-16,E,E1,
-14.705,167.297,,11,164.4,6.7,1996-03-17,E,E11,
-6.269,147.904,,11,33.0,6.1,1996-03-17,E,E11,
39.993,76.696,,13,28.2,6.3,1996-03-19,E,E13,
-35.241,-179.212,,11,33.0,6.0,1996-03-22,E,E11,
51.221,178.695,,5,20.4,6.8,1996-03-22,E,E5,
-55.42,146.006,,11,10.0,6.1,1996-03-24,E,E11,
11.919,57.805,,13,10.0,6.1,1996-03-28,E,E13,
52.214,-168.734,,5,33.0,6.3,1996-03-30,E,E5,
-11.178,165.644,,11,33.0,6.0,1996-03-31,E,E11,
10.2,-84.233,1,14,,,1996-04-08,V,V14,
-24.061,-177.036,,11,110.9,7.2,1996-04-16,E,E11,
-23.944,-70.093,,3,49.5,6.6,1996-04-19,E,E3,
2.368,-79.341,,14,10.0,6.2,1996-04-27,E,E14,
-6.518,154.999,,11,44.0,7.2,1996-04-29,E,E11,
-6.659,154.848,,11,33.0,6.1,1996-05-01,E,E11,
-6.741,154.895,,11,33.0,6.1,1996-05-01,E,E11,
-4.548,154.833,,11,500.0,6.6,1996-05-02,E,E11,
-6.44,154.577,,11,33.0,6.0,1996-05-02,E,E11,
40.774,109.661,,8,26.0,6.0,1996-05-03,E,E8,
1.621,126.558,,6,33.0,6.0,1996-05-07,E,E6,
43.708,147.607,,7,53.9,6.2,1996-05-07,E,E7,
-6.605,155.038,,11,33.0,6.3,1996-05-11,E,E11,
-22.191,171.475,,11,108.2,6.2,1996-05-26,E,E11,
-56.72,-26.311,,3,84.0,6.0,1996-05-30,E,E3,
-16.25,168.12,1,11,,,1996-06-01,V,V11,
10.797,-42.254,,14,10.0,7.0,1996-06-02,E,E14,
-9.32,157.239,,11,10.0,6.0,1996-06-03,E,E11,
-9.27,157.198,,11,33.0,6.1,1996-06-03,E,E11,
-9.309,157.17,,11,33.0,6.0,1996-06-03,E,E11,
-41.329,80.666,,2,20.4,6.3,1996-06-06,E,E2,
51.491,-178.128,,5,33.0,6.5,1996-06-08,E,E5,
17.444,145.458,,1,149.0,6.5,1996-06-09,E,E1,
-13.481,167.13,,11,200.1,6.7,1996-06-10,E,E11,
51.478,-176.847,,5,26.3,7.3,1996-06-10,E,E5,
51.564,-177.632,,5,33.0,7.9,1996-06-10,E,E5,
12.614,125.154,,6,33.0,7.1,1996-06-11,E,E6,
12.811,125.055,,6,28.8,6.1,1996-06-14,E,E6,
-39.28,175.57,3,11,,,1996-06-16,V,V11,
-7.137,122.589,,6,587.3,7.9,1996-06-17,E,E6,
-16.073,178.118,,11,33.0,6.0,1996-06-18,E,E11,
51.568,159.119,,7,20.0,7.0,1996-06-21,E,E7,
-53.774,8.8,,2,10.0,6.4,1996-06-22,E,E2,
75.82,134.619,,5,10.0,6.2,1996-06-22,E,E5,
51.398,159.239,,7,33.0,6.4,1996-06-22,E,E7,
51.586,159.509,,7,33.0,6.2,1996-06-23,E,E7,
27.727,139.747,,1,468.5,6.3,1996-06-26,E,E1,
51.726,159.812,,7,33.0,6.5,1996-06-30,E,E7,
-6.102,105.423,2,10,,,1996-07-01,V,V10,
21.968,142.83,,1,241.1,6.2,1996-07-06,E,E1,
58.62,157.752,,7,10.0,6.4,1996-07-07,E,E7,
17.6,-100.965,,0,18.3,6.8,1996-07-15,E,E0,
18.726,145.628,,1,176.5,6.3,1996-07-15,E,E1,
1.016,120.254,,6,33.0,6.6,1996-07-16,E,E6,
56.084,164.998,,7,33.0,6.6,1996-07-16,E,E7,
51.494,159.442,,7,33.0,6.0,1996-07-18,E,E7,
36.147,27.103,,9,33.0,6.2,1996-07-20,E,E9,
1.0,120.45,,6,33.0,7.0,1996-07-22,E,E6,
-26.753,-177.199,,11,33.0,6.5,1996-07-23,E,E11,
-26.769,-177.25,,11,33.0,6.2,1996-07-23,E,E11,
55.972,160.595,0,7,,,1996-07-23,V,V7,
41.784,-125.911,,0,10.0,6.2,1996-07-24,E,E0,
-50.149,-113.538,,4,10.0,6.1,1996-07-25,E,E4,
1.006,120.196,,6,33.0,6.0,1996-07-28,E,E6,
14.509,119.954,,8,33.0,6.1,1996-07-30,E,E8,
-1.697,101.264,1,10,,,1996-08-01,V,V10,
-10.769,161.445,,11,33.0,6.9,1996-08-02,E,E11,
-20.69,-178.31,,11,550.2,7.4,1996-08-05,E,E11,
-15.267,-173.126,,11,41.2,6.7,1996-08-05,E,E11,
-1.996,-81.001,,14,33.0,6.3,1996-08-05,E,E14,
-4.938,152.131,,11,33.0,6.2,1996-08-10,E,E11,
38.909,140.53,,7,10.0,6.0,1996-08-10,E,E7,
10.412,123.132,2,6,,,1996-08-10,V,V6,
-13.396,166.692,,11,99.8,6.1,1996-08-11,E,E11,
-0.266,125.094,,6,42.3,6.0,1996-08-12,E,E6,
-13.302,166.838,,11,33.0,6.2,1996-08-15,E,E11,
-41.523,80.416,,2,10.0,6.1,1996-08-19,E,E2,
51.451,-178.367,,5,33.0,6.0,1996-08-19,E,E5,
-7.124,123.275,,6,595.7,6.0,1996-08-22,E,E6,
-36.883,78.486,,2,10.0,6.0,1996-08-27,E,E2,
37.647,140.281,1,7,,,1996-09-01,V,V7,
9.365,-84.266,,14,32.5,6.2,1996-09-04,E,E14,
-22.118,-113.436,,4,10.0,6.9,1996-09-05,E,E4,
-22.056,-113.083,,4,10.0,6.2,1996-09-05,E,E4,
21.898,121.498,,8,20.0,6.8,1996-09-05,E,E8,
42.803,17.936,,9,10.0,6.0,1996-09-05,E,E9,
-7.31,155.887,,11,33.0,6.2,1996-09-06,E,E11,
-31.9,-71.56,,3,39.0,6.0,1996-09-09,E,E3,
35.537,140.943,,7,55.0,6.2,1996-09-11,E,E7,
55.417,-161.894,2,5,,,1996-09-11,V,V5,
-10.878,165.991,,11,72.7,6.4,1996-09-14,E,E11,
-39.42,-71.93,1,3,,,1996-09-14,V,V3,
52.5,-171.252,1,5,,,1996-09-17,V,V5,
9.597,126.293,,6,33.0,6.4,1996-09-20,E,E6,
9.454,126.334,,6,33.0,6.6,1996-09-20,E,E6,
9.463,126.284,,6,33.0,6.6,1996-09-20,E,E6,
9.446,126.544,,6,33.0,6.1,1996-09-20,E,E6,
-25.887,-177.188,0,11,,,1996-09-20,V,V11,
10.038,125.369,,6,234.8,6.3,1996-09-28,E,E6,
64.416,-17.316,3,9,,,1996-09-30,V,V9,
12.434,58.066,,13,10.0,6.4,1996-10-01,E,E13,
-57.8,-26.483,0,3,,,1996-10-01,V,V3,
2.78,125.4,1,6,,,1996-10-01,V,V6,
11.761,125.484,,6,33.0,6.4,1996-10-02,E,E6,
45.133,151.168,,7,33.0,6.0,1996-10-02,E,E7,
49.047,-127.88,,5,10.0,6.2,1996-10-06,E,E5,
-45.778,96.025,,2,10.0,6.1,1996-10-08,E,E2,
34.556,32.126,,9,33.0,6.8,1996-10-09,E,E9,
3.445,97.943,,10,33.0,6.3,1996-10-10,E,E10,
-7.25,155.471,,11,33.0,6.0,1996-10-12,E,E11,
-7.133,155.568,,11,24.0,6.8,1996-10-14,E,E11,
0.389,126.221,,6,44.0,6.3,1996-10-18,E,E6,
30.568,131.093,,8,10.0,6.8,1996-10-18,E,E8,
-23.37,-67.73,2,3,,,1996-10-18,V,V3,
-20.412,-178.51,,11,590.8,6.9,1996-10-19,E,E11,
31.885,131.468,,8,22.0,7.0,1996-10-19,E,E8,
66.986,-173.229,,5,19.9,6.1,1996-10-24,E,E5,
7.306,-77.393,,14,14.0,6.3,1996-11-04,E,E14,
-31.16,179.998,,11,369.4,6.8,1996-11-05,E,E11,
9.756,126.36,,6,33.0,6.0,1996-11-05,E,E6,
27.999,143.538,,1,9.0,6.6,1996-11-06,E,E1,
9.785,126.34,,6,33.0,6.1,1996-11-07,E,E6,
19.33,95.013,,10,80.0,6.0,1996-11-11,E,E10,
-32.538,-179.049,,11,33.0,6.2,1996-11-11,E,E11,
-14.993,-75.675,,3,33.0,7.7,1996-11-12,E,E3,
-15.474,-75.414,,3,33.0,6.0,1996-11-13,E,E3,
-14.843,-75.692,,3,33.0,6.1,1996-11-13,E,E3,
-21.237,-176.621,,11,191.6,6.2,1996-11-14,E,E11,
-11.384,166.461,,11,109.2,6.0,1996-11-14,E,E11,
56.056,160.642,2,7,,,1996-11-14,V,V7,
-15.101,-176.3,,11,33.0,6.0,1996-11-16,E,E11,
-22.196,-179.704,,11,591.6,6.1,1996-11-17,E,E11,
11.081,-86.052,,14,33.0,6.0,1996-11-17,E,E14,
35.345,78.133,,13,33.0,6.9,1996-11-19,E,E13,
34.35,141.132,,7,33.0,6.1,1996-11-20,E,E7,
43.384,144.013,1,7,,,1996-11-21,V,V7,
-1.222,-24.17,,14,10.0,6.3,1996-11-28,E,E14,
-30.522,-179.675,,11,355.8,6.2,1996-12-01,E,E11,
-53.03,72.6,1,2,,,1996-12-01,V,V2,
-1.408,29.2,3,9,,,1996-12-01,V,V9,
31.789,131.314,,8,49.2,6.9,1996-12-02,E,E8,
-18.351,-172.275,,11,32.7,6.2,1996-12-03,E,E11,
50.861,155.565,2,7,,,1996-12-03,V,V7,
11.984,-86.161,1,14,,,1996-12-05,V,V14,
-7.936,107.489,,10,50.9,6.1,1996-12-09,E,E10,
29.85,-42.855,,14,10.0,6.0,1996-12-09,E,E14,
0.87,-30.039,,14,10.0,6.7,1996-12-10,E,E14,
43.207,138.92,,7,226.5,6.5,1996-12-22,E,E7,
-2.236,138.938,,6,33.0,6.3,1996-12-26,E,E6,
29.638,129.714,1,8,,,1996-12-26,V,V8,
-3.993,128.105,,6,33.0,6.0,1996-12-30,E,E6,
15.83,-92.971,,0,99.5,6.4,1996-12-31,E,E0,
-7.2,109.92,1,10,,,1996-12-31,V,V10,
-19.224,-174.838,,11,140.3,6.0,1997-01-03,E,E11,
18.219,-102.756,,0,33.0,7.2,1997-01-11,E,E0,
-9.02,157.95,1,11,,,1997-01-16,V,V11,
-8.899,123.542,,6,110.7,6.2,1997-01-17,E,E6,
28.814,129.953,,8,33.0,6.3,1997-01-17,E,E8,
-21.999,-65.719,,3,276.2,7.1,1997-01-23,E,E3,
-12.904,166.376,,11,33.0,6.2,1997-01-29,E,E11,
37.661,57.291,,13,10.0,6.5,1997-02-04,E,E13,
-19.859,-173.289,,11,28.0,6.4,1997-02-07,E,E11,
-14.486,-76.276,,3,33.0,6.1,1997-02-09,E,E3,
53.43,-168.13,3,5,,,1997-02-11,V,V5,
41.859,142.742,,7,33.0,6.0,1997-02-20,E,E7,
43.829,149.167,,7,33.0,6.6,1997-02-21,E,E7,
-47.497,100.282,,2,10.0,6.1,1997-02-26,E,E2,
29.985,67.977,,13,33.0,6.0,1997-02-27,E,E13,
29.976,68.208,,13,33.0,7.1,1997-02-27,E,E13,
38.075,48.05,,13,10.0,6.1,1997-02-28,E,E13,
-6.102,105.423,2,10,,,1997-03-01,V,V10,
-0.171,-78.598,1,14,,,1997-03-01,V,V14,
-38.692,-71.729,1,3,,,1997-03-01,V,V3,
52.5,-171.252,1,5,,,1997-03-03,V,V5,
56.653,161.36,2,7,,,1997-03-08,V,V7,
-29.815,-71.147,,3,33.0,6.2,1997-03-09,E,E3,
-31.078,-177.732,,11,10.0,6.1,1997-03-11,E,E11,
7.742,127.647,,6,10.0,6.9,1997-03-11,E,E6,
-6.614,105.514,,10,33.0,6.4,1997-03-17,E,E10,
-31.163,179.624,,11,448.7,6.3,1997-03-21,E,E11,
-9.063,-71.295,,3,602.6,6.1,1997-03-25,E,E3,
51.277,179.533,,5,33.0,6.7,1997-03-26,E,E5,
31.92,130.429,,8,10.0,6.1,1997-03-26,E,E8,
7.774,-82.401,,14,33.0,6.1,1997-04-01,E,E14,
-18.351,-69.347,,3,115.6,6.2,1997-04-01,E,E3,
-18.298,-69.526,,3,113.8,6.2,1997-04-01,E,E3,
-8.119,114.056,2,6,,,1997-04-01,V,V6,
11.412,-60.942,,14,45.0,6.2,1997-04-02,E,E14,
-6.485,147.408,,11,69.1,6.5,1997-04-05,E,E11,
39.527,76.941,,13,15.0,6.1,1997-04-11,E,E13,
-28.171,-178.369,,11,183.6,6.0,1997-04-12,E,E11,
-25.887,-177.188,0,11,,,1997-04-18,V,V11,
-12.584,166.676,,11,33.0,7.8,1997-04-21,E,E11,
-12.881,166.464,,11,33.0,6.1,1997-04-21,E,E11,
-13.406,166.344,,11,33.0,6.0,1997-04-21,E,E11,
-13.5,166.541,,11,33.0,6.2,1997-04-21,E,E11,
11.112,-60.892,,14,5.0,6.7,1997-04-22,E,E14,
13.986,144.901,,1,100.8,6.5,1997-04-23,E,E1,
-13.599,166.39,,11,33.0,6.1,1997-04-23,E,E11,
-19.171,168.728,,11,41.6,6.1,1997-04-27,E,E11,
-42.504,42.686,,2,10.0,6.8,1997-04-28,E,E2,
18.993,-107.35,,0,33.0,6.9,1997-05-01,E,E0,
-57.8,-26.483,0,3,,,1997-05-01,V,V3,
-31.791,-179.382,,11,108.3,6.9,1997-05-03,E,E11,
52.825,-169.944,2,5,,,1997-05-05,V,V5,
24.894,92.25,,13,34.9,6.0,1997-05-08,E,E13,
51.717,-170.799,,5,33.0,6.0,1997-05-08,E,E5,
55.972,160.595,3,7,,,1997-05-08,V,V7,
13.199,144.704,,1,29.0,6.0,1997-05-09,E,E1,
33.825,59.809,,13,10.0,7.3,1997-05-10,E,E13,
-36.383,-97.703,,4,10.0,6.5,1997-05-11,E,E4,
39.964,140.757,1,7,,,1997-05-11,V,V7,
36.411,70.945,,13,196.0,6.5,1997-05-13,E,E13,
31.824,130.281,,8,33.0,6.1,1997-05-13,E,E8,
-21.628,169.878,,11,33.0,6.0,1997-05-15,E,E11,
12.702,-87.004,1,14,,,1997-05-19,V,V14,
-20.438,169.287,,11,57.0,6.8,1997-05-21,E,E11,
-18.902,175.947,,11,33.0,6.0,1997-05-21,E,E11,
18.684,-101.604,,0,70.0,6.5,1997-05-22,E,E0,
18.915,121.336,,8,33.9,6.1,1997-05-22,E,E8,
-32.115,179.791,,11,332.7,7.1,1997-05-25,E,E11,
-15.212,-173.328,,11,14.0,6.4,1997-05-27,E,E11,
-54.925,-136.17,,4,10.0,6.1,1997-05-27,E,E4,
-35.964,-102.511,,4,10.0,6.5,1997-05-29,E,E4,
-57.776,-25.466,,3,33.0,6.1,1997-06-02,E,E3,
54.756,-163.97,1,5,,,1997-06-02,V,V5,
11.984,-86.161,1,14,,,1997-06-03,V,V14,
-21.331,171.542,,11,33.0,6.0,1997-06-09,E,E11,
-35.815,-108.135,,4,10.0,6.5,1997-06-10,E,E4,
-5.951,147.026,,11,33.0,6.1,1997-06-12,E,E11,
51.347,-179.332,,5,33.0,6.4,1997-06-17,E,E5,
-1.924,127.899,,6,33.0,6.4,1997-06-24,E,E6,
-49.692,-114.57,,4,10.0,6.3,1997-06-26,E,E4,
16.157,-87.917,,14,33.0,6.1,1997-07-06,E,E14,
-30.058,-71.872,,3,19.0,6.8,1997-07-06,E,E3,
10.598,-63.486,,14,19.9,7.0,1997-07-09,E,E14,
-5.697,110.796,,10,574.4,6.0,1997-07-11,E,E10,
43.249,146.381,,7,33.0,6.1,1997-07-14,E,E7,
15.307,-61.305,1,14,,,1997-07-15,V,V14,
16.333,-98.216,,0,33.0,6.9,1997-07-19,E,E0,
-22.982,-66.301,,3,256.1,6.1,1997-07-20,E,E3,
52.562,-167.484,,5,14.4,6.1,1997-07-20,E,E5,
-30.328,-71.917,,3,33.0,6.0,1997-07-21,E,E3,
-30.462,-71.906,,3,33.0,6.2,1997-07-25,E,E3,
-30.554,-72.016,,3,33.0,6.1,1997-07-25,E,E3,
-30.517,-71.862,,3,33.0,6.3,1997-07-27,E,E3,
-6.637,130.917,,6,58.6,6.0,1997-07-31,E,E6,
-15.16,-175.273,,11,33.0,6.1,1997-08-04,E,E11,
-15.212,-175.434,,11,33.0,6.0,1997-08-04,E,E11,
-15.477,-179.14,,11,10.0,6.6,1997-08-08,E,E11,
-16.013,124.329,,6,10.0,6.3,1997-08-10,E,E6,
25.03,125.77,,8,55.3,6.2,1997-08-13,E,E8,
-4.373,-105.698,,4,10.0,6.3,1997-08-15,E,E4,
39.964,140.757,1,7,,,1997-08-16,V,V7,
-13.592,167.391,,11,25.9,6.0,1997-08-17,E,E11,
4.358,96.494,,10,33.0,6.0,1997-08-20,E,E10,
-41.715,80.134,,2,10.0,6.5,1997-08-20,E,E2,
-15.235,-175.576,,11,33.0,6.5,1997-08-29,E,E11,
-3.562,144.362,,11,22.8,6.6,1997-08-29,E,E11,
3.849,-75.749,,14,198.7,6.8,1997-09-02,E,E14,
-55.19,-128.989,,4,10.0,6.1,1997-09-03,E,E4,
-26.569,178.336,,11,624.7,6.8,1997-09-04,E,E11,
56.056,160.642,1,7,,,1997-09-07,V,V7,
-21.349,-174.386,,11,10.0,6.1,1997-09-10,E,E11,
8.098,126.642,,6,50.7,6.2,1997-09-15,E,E6,
2.109,126.597,,6,33.0,6.0,1997-09-17,E,E6,
-28.683,-177.624,,11,30.0,7.0,1997-09-20,E,E11,
-13.761,66.248,,2,10.0,6.0,1997-09-25,E,E2,
-5.385,128.994,,6,253.8,6.0,1997-09-26,E,E6,
43.084,12.812,,9,10.0,6.0,1997-09-26,E,E9,
31.959,141.878,,7,10.0,6.2,1997-09-30,E,E7,
-59.739,-29.198,,3,273.9,6.3,1997-10-05,E,E3,
-9.302,158.691,,11,33.0,6.1,1997-10-06,E,E11,
9.79,125.779,,6,105.6,6.5,1997-10-06,E,E6,
-39.28,175.57,1,11,,,1997-10-09,V,V11,
-9.321,158.732,,11,33.0,6.0,1997-10-10,E,E11,
36.379,22.071,,9,24.0,6.5,1997-10-13,E,E9,
-22.101,-176.772,,11,167.3,7.8,1997-10-14,E,E11,
-30.933,-71.22,,3,58.0,7.1,1997-10-15,E,E3,
51.43,-177.877,,5,22.0,6.4,1997-10-15,E,E5,
-20.888,-178.839,,11,578.9,6.0,1997-10-17,E,E11,
-57.538,147.97,,11,10.0,6.2,1997-10-17,E,E11,
-4.368,-76.681,,14,112.0,7.2,1997-10-28,E,E14,
36.921,138.036,1,7,,,1997-10-29,V,V7,
-30.744,-71.224,,3,45.0,6.2,1997-11-03,E,E3,
-6.736,129.021,,6,215.6,6.1,1997-11-03,E,E6,
35.069,87.325,,13,33.0,7.5,1997-11-08,E,E13,
13.849,-88.808,,14,176.4,6.5,1997-11-09,E,E14,
31.187,140.486,,7,86.0,6.2,1997-11-10,E,E7,
38.859,25.795,,9,17.9,6.1,1997-11-14,E,E9,
-15.145,167.375,,11,123.1,7.0,1997-11-15,E,E11,
43.813,145.019,,7,161.0,6.1,1997-11-15,E,E7,
37.57,20.656,,9,33.0,6.6,1997-11-18,E,E9,
22.212,92.702,,13,54.4,6.1,1997-11-21,E,E13,
19.514,-103.62,3,0,,,1997-11-22,V,V0,
1.241,122.536,,6,24.0,7.0,1997-11-25,E,E6,
-13.74,-68.788,,3,586.0,6.7,1997-11-28,E,E3,
13.639,-90.658,,14,80.5,6.0,1997-12-04,E,E14,
53.752,161.746,,7,33.0,6.6,1997-12-05,E,E7,
54.841,162.035,,7,33.0,7.8,1997-12-05,E,E7,
55.972,160.595,3,7,,,1997-12-05,V,V7,
53.972,161.909,,7,33.0,6.6,1997-12-06,E,E7,
54.658,162.882,,7,33.0,6.5,1997-12-07,E,E7,
3.929,-75.787,,14,177.5,6.4,1997-12-11,E,E14,
-25.887,-177.188,0,11,,,1997-12-15,V,V11,
16.107,-98.852,,0,10.0,6.0,1997-12-16,E,E0,
36.387,70.773,,13,207.0,6.3,1997-12-17,E,E13,
51.187,178.871,,5,20.0,6.6,1997-12-17,E,E5,
13.84,-88.739,,14,182.1,6.1,1997-12-18,E,E14,
-5.495,147.867,,11,179.3,7.2,1997-12-22,E,E11,
13.742,-90.316,,14,59.3,6.1,1997-12-22,E,E14,
-55.783,-4.218,,3,10.0,6.2,1997-12-27,E,E3,
13.434,-88.269,1,14,,,1997-12-31,V,V14,
23.913,141.907,,1,95.6,6.4,1998-01-01,E,E1,
-35.474,-16.191,,3,10.0,6.3,1998-01-03,E,E3,
-22.301,170.911,,11,100.6,7.5,1998-01-04,E,E11,
14.374,-91.473,,14,33.0,6.6,1998-01-10,E,E14,
-12.029,-72.074,,3,33.0,6.4,1998-01-10,E,E3,
-15.848,-179.376,,11,23.4,6.7,1998-01-12,E,E11,
-30.985,-71.41,,3,34.8,6.6,1998-01-12,E,E3,
-15.731,-179.329,,11,33.0,6.6,1998-01-14,E,E11,
-2.11,68.094,,2,10.0,6.0,1998-01-14,E,E2,
-44.971,-79.488,,3,10.0,6.2,1998-01-19,E,E3,
45.95,-130.0,0,5,,,1998-01-25,V,V5,
-22.542,179.048,,11,611.0,6.3,1998-01-27,E,E11,
-22.411,179.035,,11,610.1,6.5,1998-01-27,E,E11,
-20.768,-179.178,,11,642.8,6.0,1998-01-27,E,E11,
-23.913,-70.207,,3,42.0,7.1,1998-01-30,E,E3,
-35.763,-97.058,,4,10.0,6.0,1998-01-31,E,E4,
15.883,-96.298,,0,33.0,6.4,1998-02-03,E,E0,
24.821,141.746,,1,525.3,6.4,1998-02-07,E,E1,
10.83,-85.324,2,14,,,1998-02-15,V,V14,
52.718,-33.677,,9,10.0,6.8,1998-02-16,E,E9,
-4.476,129.082,,6,33.0,6.5,1998-02-19,E,E6,
36.479,71.086,,13,235.6,6.4,1998-02-20,E,E13,
-39.42,-71.93,1,3,,,1998-02-24,V,V3,
14.38,-91.466,,14,62.8,6.2,1998-03-03,E,E14,
-21.244,55.708,1,2,,,1998-03-09,V,V2,
30.154,57.605,,13,9.0,6.6,1998-03-14,E,E13,
-50.008,163.107,,11,10.0,6.7,1998-03-20,E,E11,
36.433,70.133,,13,227.8,6.0,1998-03-21,E,E13,
79.888,1.856,,5,10.0,6.2,1998-03-21,E,E5,
-11.43,66.245,,2,10.0,6.1,1998-03-22,E,E2,
-63.612,147.937,,11,10.0,6.5,1998-03-25,E,E11,
-62.877,149.527,,11,10.0,8.1,1998-03-25,E,E11,
-37.52,177.18,1,11,,,1998-03-28,V,V11,
-17.552,-179.092,,11,537.2,7.2,1998-03-29,E,E11,
-0.239,-17.932,,9,10.0,6.1,1998-03-29,E,E9,
36.921,138.036,1,7,,,1998-03-30,V,V7,
-0.544,99.261,,10,55.7,7.0,1998-04-01,E,E10,
-40.316,-74.874,,3,9.0,6.7,1998-04-01,E,E3,
-8.148,-74.238,,14,164.6,6.6,1998-04-03,E,E14,
-38.692,-71.729,2,3,,,1998-04-03,V,V3,
-1.322,-15.651,,9,10.0,6.2,1998-04-10,E,E9,
-23.635,-176.111,,11,33.0,6.2,1998-04-11,E,E11,
46.245,13.652,,9,10.0,6.0,1998-04-12,E,E9,
-23.821,-179.871,,11,498.6,6.1,1998-04-14,E,E11,
58.502,164.45,,7,33.0,6.1,1998-04-15,E,E7,
4.914,96.329,1,10,,,1998-04-19,V,V10,
18.525,-101.203,,0,67.3,6.0,1998-04-20,E,E0,
-35.266,-17.326,,3,10.0,6.3,1998-04-25,E,E3,
30.789,130.308,2,8,,,1998-04-25,V,V8,
-2.995,136.282,,6,53.0,6.2,1998-04-27,E,E6,
22.306,125.308,,8,33.0,7.5,1998-05-03,E,E8,
52.381,-174.166,3,5,,,1998-05-08,V,V5,
13.676,-90.747,,14,33.0,6.3,1998-05-10,E,E14,
-5.147,151.714,,11,61.4,6.6,1998-05-13,E,E11,
40.254,143.253,,7,33.0,6.0,1998-05-14,E,E7,
14.178,144.88,,1,154.1,6.0,1998-05-15,E,E1,
-22.227,-179.519,,11,586.1,6.9,1998-05-16,E,E11,
-43.4,41.387,,2,10.0,6.3,1998-05-21,E,E2,
0.207,119.584,,6,33.0,6.7,1998-05-21,E,E6,
-17.731,-65.431,,3,24.0,6.6,1998-05-22,E,E3,
8.138,123.726,,6,657.8,6.0,1998-05-23,E,E6,
-5.845,149.704,,11,33.0,6.0,1998-05-27,E,E11,
52.239,159.526,,7,60.1,6.0,1998-05-27,E,E7,
37.106,70.11,,13,33.0,6.6,1998-05-30,E,E13,
39.027,143.441,,7,33.0,6.2,1998-05-30,E,E7,
56.653,161.36,3,7,,,1998-05-30,V,V7,
52.889,160.067,,7,43.7,6.9,1998-06-01,E,E7,
15.959,-93.776,,0,86.6,6.3,1998-06-07,E,E0,
-52.988,159.837,,11,10.0,6.2,1998-06-16,E,E11,
-11.572,-13.894,,3,10.0,6.3,1998-06-18,E,E3,
-30.105,-177.925,,11,57.4,6.0,1998-06-20,E,E11,
55.972,160.595,0,7,,,1998-06-20,V,V7,
-37.295,-17.391,,3,10.0,6.0,1998-06-24,E,E3,
36.878,35.307,,9,33.0,6.3,1998-06-27,E,E9,
-60.354,153.143,,11,10.0,6.3,1998-06-29,E,E11,
-16.507,168.346,3,11,,,1998-07-01,V,V11,
-1.697,101.264,2,10,,,1998-07-04,V,V10,
-8.242,115.375,1,6,,,1998-07-04,V,V6,
2.78,125.4,1,6,,,1998-07-05,V,V6,
-30.487,-178.994,,11,129.5,6.9,1998-07-09,E,E11,
38.717,48.507,,13,26.0,6.0,1998-07-09,E,E13,
60.3778,-152.8193,,5,131.23,6.3,1998-07-09,E,E5,
38.65,-28.626,,9,10.0,6.2,1998-07-09,E,E9,
-11.04,166.16,,11,110.2,7.0,1998-07-16,E,E11,
-2.961,141.926,,6,10.0,7.0,1998-07-17,E,E6,
-18.369,168.173,,11,33.0,6.1,1998-07-18,E,E11,
-21.836,-175.792,,11,72.1,6.0,1998-07-19,E,E11,
56.056,160.642,2,7,,,1998-07-23,V,V7,
21.254,122.019,,8,33.0,6.1,1998-07-24,E,E8,
-13.608,166.867,,11,43.5,6.3,1998-07-25,E,E11,
-32.312,-71.286,,3,51.1,6.4,1998-07-29,E,E3,
-2.693,138.901,,6,33.0,6.7,1998-07-29,E,E6,
-21.644,169.919,,11,33.0,6.0,1998-07-31,E,E11,
-21.614,169.82,,11,33.0,6.1,1998-07-31,E,E11,
-0.593,-80.393,,14,33.0,7.2,1998-08-04,E,E14,
-54.674,-135.521,,4,10.0,6.2,1998-08-05,E,E4,
